syndrome	score	normalized_score
DRAVET SYNDROME	2.6958216999999998	100.0
BIRDSHOT CHORIORETINOPATHY	2.00826446	74.49544827092978
HOMOZYGOUS FAMILIAL HYPERCHOLESTEROLEMIA	2.0	74.1888827439886
CORTICAL DYSGENESIS WITH PONTOCEREBELLAR HYPOPLASIA DUE TO TUBB3 MUTATION	1.8117836599999997	67.20710275460723
PITUITARY APOPLEXY	1.63049451	60.48228300855357
CHILDHOOD ABSENCE EPILEPSY	1.52874085	56.70778783329773
PRIMARY ANGIITIS OF THE CENTRAL NERVOUS SYSTEM	1.4560359289999998	54.01083940380775
OSTEOPOROSIS-PSEUDOGLIOMA SYNDROME	1.3792098439999998	51.161018697935404
PERIPHERAL CONE DYSTROPHY	1.25	46.36805171499287
MYOCLONIC-ASTASTIC EPILEPSY	1.219235154	45.22684693872744
MICROPHTHALMIA-BRAIN ATROPHY SYNDROME	1.2016186600000003	44.573372934864366
EPILEPSY, FAMILIAL TEMPORAL LOBE, 3; ETL3	1.1936939999999998	44.27941209910136
SEVERE GROWTH DEFICIENCY-STRABISMUS-EXTENSIVE DERMAL MELANOCYTOSIS-INTELLECTUAL DISABILITY SYNDROME	1.176314864	43.63474275765345
TUBEROUS SCLEROSIS COMPLEX	1.1484533	42.60123360532338
AUTOSOMAL RECESSIVE SPASTIC PARAPLEGIA TYPE 15	1.1175103389999999	41.45342175263297
BILATERAL POLYMICROGYRIA	1.1046607639999997	40.97677394614042
INFANTILE HYPOTONIA-OCULOMOTOR ANOMALIES-HYPERKINETIC MOVEMENTS-DEVELOPMENTAL DELAY SYNDROME	1.0937169	40.57081742460935
NEURODEVELOPMENTAL DISORDER WITH OR WITHOUT ANOMALIES OF THE BRAIN, EYE, OR HEART; NEDBEH	1.0804506729999999	40.07871414493028
GLOBAL DEVELOPMENTAL DELAY-VISUAL ANOMALIES-PROGRESSIVE CEREBELLAR ATROPHY-TRUNCAL HYPOTONIA SYNDROME	1.053457814	39.077429119292276
ISOTRETINOIN-LIKE SYNDROME	1.03843758	38.52026192978564
MICROPHTHALMIA, SYNDROMIC 2; MCOPS2	1.024958719	38.020271110659884
HEMIDYSTONIA-HEMIATROPHY SYNDROME	1.023797219	37.97718591700631
TRANSSEXUALITY	1.0172414	37.734001473465405
SHORT STATURE, OPTIC NERVE ATROPHY, AND PELGER-HUET ANOMALY; SOPH	1.01198802	37.539130277050596
RETT SYNDROME; RTT	1.009241059	37.43723329328495
IDIOPATHIC INTRACRANIAL HYPERTENSION	1.00826446	37.40100689893549
ATONIC-ASTATIC SYNDROME OF FOERSTER	1.00689655	37.35026504163833
EHLERS-DANLOS SYNDROME, TYPE I	1.0042735	37.25296446719752
HYDROLETHALUS SYNDROME 1	1.00393701	37.24048255862026
TURCOT SYNDROME WITH POLYPOSIS	1.00357143	37.226921572743485
DYSTROPHIC EPIDERMOLYSIS BULLOSA	1.0	37.0944413719943
HYPERTRICHOSIS UNIVERSALIS	1.0	37.0944413719943
ATAXIA, SENSORY, AUTOSOMAL DOMINANT	1.0	37.0944413719943
AUTOSOMAL DOMINANT SPASTIC PARAPLEGIA TYPE 10	1.0	37.0944413719943
227210 EYEBROWS, DUPLICATION OF, WITH STRETCHABLE SKIN AND SYNDACTYLY	1.0	37.0944413719943
LEBER CONGENITAL AMAUROSIS 17	1.0	37.0944413719943
AGENESIS OF CEREBRAL WHITE MATTER	1.0	37.0944413719943
