syndrome	score	normalized_score
DRAVET SYNDROME	2.6747779599999992	100.0
CHILDHOOD ABSENCE EPILEPSY	1.52074085	56.85484450455096
PROGRESSIVE SUPRANUCLEAR PALSY-PURE AKINESIA WITH GAIT FREEZING SYNDROME	1.3805416000000001	51.61331597034696
DOORS SYNDROME	1.3579423139999998	50.76841271714383
PROGRESSIVE SUPRANUCLEAR PALSY-PROGRESSIVE NON-FLUENT APHASIA SYNDROME	1.27307696	47.59561275882505
MYOCLONIC-ASTASTIC EPILEPSY	1.2209214939999997	45.64571385955342
EPILEPSY, FAMILIAL TEMPORAL LOBE, 3; ETL3	1.193694	44.627779122271534
MICROPHTHALMIA-BRAIN ATROPHY SYNDROME	1.1542127000000002	43.15172015250195
AUTOSOMAL DOMINANT SPASTIC PARAPLEGIA TYPE 10	1.0714286	40.05673054072871
AMYOTROPHIC LATERAL SCLEROSIS 2, JUVENILE; ALS2	1.0476451	39.16755393034569
DYSTROPHIC EPIDERMOLYSIS BULLOSA	1.04514826	39.07420636889053
LYMPHATIC MALFORMATION 1	1.0416667	38.94404378896558
GABRIELE-DE VRIES SYNDROME	1.03861831	38.830075824312544
HOMOZYGOUS FAMILIAL HYPERCHOLESTEROLEMIA	1.0333333	38.63248895620481
COFFIN-SIRIS SYNDROME 1; CSS1	1.015561823	37.96807952612262
EHLERS-DANLOS SYNDROME, TYPE I	1.0135327600000001	37.892220406960455
RETT SYNDROME; RTT	1.010055439	37.76221630747998
GLYCOSYLPHOSPHATIDYLINOSITOL BIOSYNTHESIS DEFECT 17; GPIBD17	1.008458771	37.70252282922206
SKELETAL DYSPLASIA AND PROGRESSIVE CENTRAL NERVOUS SYSTEM DEGENERATION, LETHAL	1.0081171789999999	37.68975197477701
STRUCTURAL HEART DEFECTS AND RENAL ANOMALIES SYNDROME	1.00721255	37.65593126092605
MENTAL RETARDATION WITH SPASTIC PARAPLEGIA	1.00704225	37.64956437729883
COFFIN-SIRIS SYNDROME 2; CSS2	1.002048511	37.46286704859794
CHAR SYNDROME	1.001944154	37.458965528488214
CEREBELLAR ATAXIA, AREFLEXIA, PES CAVUS, OPTIC ATROPHY, AND SENSORINEURAL HEARING LOSS; CAPOS	1.00168634	37.44932682187947
CRANIOFACIAL DYSSYNOSTOSIS WITH SHORT STATURE	1.001502957	37.44247081353999
BARBER-SAY SYNDROME; BBRSAY	1.0013986	37.438569293430255
PITUITARY DERMOID AND EPIDERMOID CYSTS	1.000541419	37.406522483832646
HEPARIN-INDUCED THROMBOCYTOPENIA	1.0	37.38628084104597
PAROXYSMAL KINESIGENIC DYSKINESIA	1.0	37.38628084104597
MICROCEPHALY-FACIAL DYSMORPHISM-OCULAR ANOMALIES-MULTIPLE CONGENITAL ANOMALIES SYNDROME	1.0	37.38628084104597
ANONYCHIA WITH FLEXURAL PIGMENTATION	1.0	37.38628084104597
ATRIOVENTRICULAR SEPTAL DEFECT 3; AVSD3	1.0	37.38628084104597
CURVED NAIL OF FOURTH TOE	1.0	37.38628084104597
MYOCLONIC EPILEPSY OF LAFORA	0.95944076	35.86992170370659
SEMANTIC DEMENTIA	0.920833	34.426521145702885
PROGRESSIVE NON-FLUENT APHASIA	0.9129429000000001	34.13153965123895
PRIMARY LATERAL SCLEROSIS, JUVENILE; PLSJ	0.8992933999999999	33.621235610899085
SYNDROMIC RECESSIVE X-LINKED ICHTHYOSIS	0.8552532730000001	31.974739054601763
LAFORA DISEASE	0.78255812	29.256937648760957
EPILEPSY, LATERAL TEMPORAL LOBE, AUTOSOMAL DOMINANT	0.7706171	28.810507321512407
ALACRIMIA-CHOREOATHETOSIS-LIVER DYSFUNCTION SYNDROME	0.7531642739999999	28.158011067206495
CRANIOSYNOSTOSIS 4; CRS4	0.75	28.03971063078448
FEMALE RESTRICTED EPILEPSY WITH INTELLECTUAL DISABILITY	0.7485789639999999	27.986583379803236
EARLY MYOCLONIC ENCEPHALOPATHY	0.709955904	26.542610811702673
POSTERIOR CORTICAL ATROPHY	0.6989939999999999	26.132785990206088
SPORADIC INFANTILE BILATERAL STRIATAL NECROSIS	0.6563574000000001	24.53876208849875
ISOLATED SUCCINATE-COQ REDUCTASE DEFICIENCY	0.646658698	24.176163691733134
AUTOSOMAL RECESSIVE COMPLEX SPASTIC PARAPLEGIA DUE TO KENNEDY PATHWAY DYSFUNCTION	0.618137519	23.10986288372139
SARCOIDOSIS	0.6	22.431768504627584
