syndrome	score	normalized_score
CLEFT LIP WITH OR WITHOUT CLEFT PALATE	2.0223507499999998	100.0
HOMOZYGOUS FAMILIAL HYPERCHOLESTEROLEMIA	2.0	98.89481337497959
EMANUEL SYNDROME	1.26239828	62.422321152747614
OROFACIODIGITAL SYNDROME TYPE 2	1.1380690100000002	56.27456117589891
FAMILIAL MEDIAN CLEFT OF THE UPPER AND LOWER LIPS	1.1081731	54.7962859558363
OTOSCLEROSIS 7	1.05030887	51.93504984236785
DEAFNESS, AUTOSOMAL DOMINANT 1	1.04695826	51.76937086704668
MOWAT-WILSON SYNDROME; MOWS	1.0341709399999999	51.13707105456361
DEAFNESS, AUTOSOMAL DOMINANT 6	1.0232558	50.59734568793273
PSEUDOAMINOPTERIN SYNDROME	1.0195076200000002	50.412007907134814
EARLY-ONSET AUTOSOMAL DOMINANT ALZHEIMER DISEASE	1.0106383	49.973443034053325
ROBIN SEQUENCE WITH CLEFT MANDIBLE AND LIMB ANOMALIES	1.00892857	49.88890131941751
AURICULAR ABNORMALITIES-CLEFT LIP WITH OR WITHOUT CLEFT PALATE-OCULAR ABNORMALITIES SYNDROME	1.00196464	49.54455304056431
INTELLECTUAL DISABILITY-FACIAL DYSMORPHISM-HAND ANOMALIES SYNDROME	1.00190476	49.54159212985186
MIDDLE EAR NEUROENDOCRINE TUMOR	1.00150376	49.521763719770185
HORNER SYNDROME, CONGENITAL	1.0	49.447406687489796
INCONTINENTIA PIGMENTI; IP	1.0	49.447406687489796
DEAFNESS, AMINOGLYCOSIDE-INDUCED	1.0	49.447406687489796
CHILDHOOD DISINTEGRATIVE DISORDER	0.98879085	48.89314328881873
CLEFT LIP/PALATE	0.9234251299999999	45.660977948558134
X-LINKED NON-SYNDROMIC INTELLECTUAL DISABILITY	0.7537098099999999	37.26899549942067
MICROGNATHIA-RECURRENT INFECTIONS-BEHAVIORAL ABNORMALITIES-MILD INTELLECTUAL DISABILITY SYNDROME	0.65109284	32.19485245079273
LIMB-MAMMARY SYNDROME	0.64987104	32.13443760930195
NON-DISTAL MONOSOMY 20Q	0.60250657	29.792387398674542
OROFACIAL CLEFT 15	0.58432212	28.893213504136217
ADNP SYNDROME	0.5451424500000001	26.955880427764576
DEAFNESS-HYPOGONADISM SYNDROME	0.53666649	26.536766186577676
POSTENCEPHALITIC PARKINSONISM	0.525641	25.991584298618825
OCULOPHARYNGODISTAL MYOPATHY	0.5232558	25.873642344187825
PEROXISOME BIOGENESIS DISORDER 13A (ZELLWEGER)	0.5208333	25.753856001487385
ISPD-RELATED  LIMB-GIRDLE MUSCULAR DYSTROPHY R20	0.5208333	25.753856001487385
VASCULOPATHY, RETINAL, WITH CEREBRAL LEUKODYSTROPHY; RVCL	0.51426644	25.429141804407575
17Q24.2 MICRODELETION SYNDROME	0.51296786	25.364930391031333
SUPRANUCLEAR PALSY, PROGRESSIVE, 1; PSNP1	0.5106383	25.24973969030842
SUPRANUCLEAR PALSY, PROGRESSIVE, 2; PSNP2	0.5106383	25.24973969030842
KYPHOSCOLIOTIC EHLERS-DANLOS SYNDROME	0.50816318	25.127351425068085
ODONTOONYCHODERMAL DYSPLASIA; OODD	0.50613497	25.027061700350444
MULTIPLE SULFATASE DEFICIENCY	0.5058141	25.011195510966637
INHERITED CREUTZFELDT-JAKOB DISEASE	0.50549451	24.99539261426338
48,XXXY SYNDROME	0.5045172599999999	24.947070136078022
CRANIOFACIAL DYSPLASIA-SHORT STATURE-ECTODERMAL ANOMALIES-INTELLECTUAL DISABILITY SYNDROME	0.50441755	24.94213973515722
B4GALT7-RELATED SPONDYLODYSPLASTIC EHLERS-DANLOS SYNDROME	0.50196464	24.82084969681941
CARDIAC-VALVULAR EHLERS-DANLOS SYNDROME	0.50156495	24.80108606284049
DEAFNESS, UNILATERAL, WITH DELAYED ENDOLYMPHATIC HYDROPS	0.5	24.723703343744898
PITUITARY DEFICIENCY DUE TO EMPTY SELLA TURCICA SYNDROME	0.5	24.723703343744898
MITOCHONDRIAL MYOPATHY WITH LACTIC ACIDOSIS; MMLA	0.5	24.723703343744898
DEAFNESS, UNILATERAL	0.5	24.723703343744898
NEURODEGENERATION WITH BRAIN IRON ACCUMULATION 3; NBIA3	0.5	24.723703343744898
ACATALASEMIA	0.5	24.723703343744898
%608645 DEAFNESS, AUTOSOMAL DOMINANT 31; DFNA31	0.5	24.723703343744898
ACITRETIN/ETRETINATE EMBRYOPATHY	0.49702329999999995	24.576513248258248
OROFACIAL CLEFT 10; OFC10	0.43333299999999997	21.427193082110016
BRANCHIOSKELETOGENITAL SYNDROME	0.40349734	19.951897068300344
FRONTOTEMPORAL LOBAR DEGENERATION WITH TDP43 INCLUSIONS, GRN-RELATED	0.385638	19.06879902015019
GROWTH DELAY DUE TO INSULIN-LIKE GROWTH FACTOR TYPE 1 DEFICIENCY	0.3645833	18.0276987065671
EARLOBES, THICKENED, WITH CONDUCTIVE DEAFNESS FROM INCUDOSTAPEDIALABNORMALITIES	0.35	17.306592340621428
FAMILIAL CHYLOMICRONEMIA SYNDROME	0.34946581	17.28017803044304
PITT-HOPKINS-LIKE SYNDROME 1; PTHSL1	0.34156884	16.889693343254134
DEAFNESS AND MYOPIA; DFNMYP	0.33818737	16.722488420962588
ATELOSTEOGENESIS TYPE II	0.33432212	16.531361832263766
MULTIPLE ENDOCRINE NEOPLASIA, TYPE IIA; MEN2A	0.333333	16.482452413361038
SEVERE X-LINKED INTELLECTUAL DISABILITY, GUSTAVSON TYPE	0.333333	16.482452413361038
DEAFNESS, AUTOSOMAL RECESSIVE 102; DFNB102	0.333333	16.482452413361038
CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IIC; CDG2C	0.333333	16.482452413361038
PLACENTAL INSUFFICIENCY	0.333333	16.482452413361038
SPINOCEREBELLAR ATAXIA TYPE 42	0.333333	16.482452413361038
IDIOPATHIC INTRACRANIAL HYPERTENSION	0.333333	16.482452413361038
THUMB AGENESIS, SHORT STATURE, AND IMMUNODEFICIENCY	0.333333	16.482452413361038
HOLOPROSENCEPHALY	0.32763231000000004	16.20056807653173
CONGENITAL ENTEROVIRUS INFECTION	0.3269231	16.1654994812349
RING CHROMOSOME 7 SYNDROME	0.32405325999999995	16.023593335626867
MITOCHONDRIAL DNA DEPLETION SYNDROME, MYOPATHIC FORM	0.32254094	15.948813033545244
MOHR-TRANEBJAERG SYNDROME	0.31799451	15.724003860359042
%104130 ALOPECIA, PSYCHOMOTOR EPILEPSY, PYORRHEA, AND MENTAL SUBNORMALITY;;SHOKEIR SYNDROME	0.3125	15.452314589840563
