syndrome	score	normalized_score
BARBER-SAY SYNDROME; BBRSAY	1.0	100.0
HOMOZYGOUS FAMILIAL HYPERCHOLESTEROLEMIA	1.0	100.0
ASPERGER SYNDROME, SUSCEPTIBILITY TO, 1; ASPG1	0.60896505	60.896505
DEXTROCARDIA	0.500545554	50.0545554
AUTOSOMAL DOMINANT SPASTIC PARAPLEGIA TYPE 29	0.5	50.0
MALIGNANT ATROPHIC PAPULOSIS	0.5	50.0
SARCOIDOSIS	0.5	50.0
EARLY-ONSET SCHIZOPHRENIA	0.45704225000000004	45.704225
7Q11.23 MICRODUPLICATION SYNDROME	0.3951868	39.51868
11Q22.2Q22.3 MICRODELETION SYNDROME	0.351422454	35.1422454
AUTISM, SUSCEPTIBILITY TO, X-LINKED 2; AUTSX2	0.35063205	35.063204999999996
AUTISM, SUSCEPTIBILITY TO, X-LINKED 1; AUTSX1	0.35063205	35.063204999999996
AUTISM, SUSCEPTIBILITY TO, X-LINKED 3; AUTSX3	0.35063205	35.063204999999996
PLACENTAL INSUFFICIENCY	0.34037525	34.037525
PEROXISOME BIOGENESIS DISORDER 12A (ZELLWEGER)	0.333878554	33.3878554
POTOCKI-SHAFFER SYNDROME	0.333878554	33.3878554
ACITRETIN/ETRETINATE EMBRYOPATHY	0.333333	33.3333
XK APROSENCEPHALY SYNDROME	0.333333	33.3333
ZIMMERMANN-LABAND SYNDROME	0.333333	33.3333
SPINOCEREBELLAR ATAXIA TYPE 42	0.333333	33.3333
WAGR 11P13 DELETION SYNDROME	0.333333	33.3333
ESOPHAGEAL ATRESIA	0.333333	33.3333
AUTISM, SUSCEPTIBILITY TO, 3; AUTS3	0.27563205	27.563205000000004
AUTISM	0.27563205	27.563205000000004
ASPERGER SYNDROME, SUSCEPTIBILITY TO, 2; ASPG2	0.27563205	27.563205000000004
ASPERGER SYNDROME, X-LINKED, SUSCEPTIBILITY TO, 1; ASPGX1	0.27563205	27.563205000000004
AUTISM, SUSCEPTIBILITY TO, 8; AUTS8	0.27563205	27.563205000000004
ASPERGER SYNDROME, X-LINKED, SUSCEPTIBILITY TO, 2; ASPGX2	0.27563205	27.563205000000004
CHROMOSOME 15Q11-Q13 DUPLICATION SYNDROME	0.2685898	26.85898
SKELETAL DYSPLASIA-T-CELL IMMUNODEFICIENCY-DEVELOPMENTAL DELAY SYNDROME	0.25740741	25.740741
SEVERE EARLY-ONSET OBESITY-INSULIN RESISTANCE SYNDROME DUE TO SH2B1 DEFICIENCY	0.25	25.0
PARTIAL DELETION OF THE SHORT ARM OF CHROMOSOME 7	0.23528840000000004	23.528840000000002
COWDEN SYNDROME	0.174254804	17.4254804
STEVENS-JOHNSON SYNDROME/TOXIC EPIDERMAL NECROLYSIS SPECTRUM	0.166667	16.666700000000002
CONGENITAL PRIMARY MEGAURETER	0.166667	16.666700000000002
PSEUDOHYPOPARATHYROIDISM WITH ALBRIGHT HEREDITARY OSTEODYSTROPHY	0.166667	16.666700000000002
CAUDAL DUPLICATION	0.166667	16.666700000000002
ULBRIGHT-HODES SYNDROME	0.166667	16.666700000000002
ADNP SYNDROME	0.14015571	14.015571
ALSTRÖM SYNDROME	0.132587804	13.258780400000001
TOXIC EPIDERMAL NECROLYSIS	0.125	12.5
46,XY DISORDER OF SEX DEVELOPMENT DUE TO 17-BETA-HYDROXYSTEROID DEHYDROGENASE 3 DEFICIENCY	0.125	12.5
CRANIOSYNOSTOSIS, HERRMANN-OPITZ TYPE	0.125	12.5
STEVENS-JOHNSON SYNDROME	0.125	12.5
INTERSTITIAL CYSTITIS	0.125	12.5
FOWLER URETHRAL SPHINCTER DYSFUNCTION SYNDROME	0.125	12.5
HEREDITARY ACROKERATOTIC POIKILODERMA	0.125	12.5
45,X/46,XY MIXED GONADAL DYSGENESIS	0.11782240999999999	11.782240999999999
NON-DISTAL MONOSOMY 20Q	0.11658861000000001	11.658861000000002
ELSAHY-WATERS SYNDROME; ESWS	0.11165655399999999	11.165655399999999
BRANCHIOSKELETOGENITAL SYNDROME	0.11111099999999999	11.111099999999999
X-LINKED MYOTUBULAR MYOPATHY-ABNORMAL GENITALIA SYNDROME	0.11111099999999999	11.111099999999999
3MC SYNDROME 3	0.11111099999999999	11.111099999999999
46,XX SEX REVERSAL 4; SRXX4	0.11111099999999999	11.111099999999999
SPONDYLOCOSTAL DYSOSTOSIS-HYPOSPADIAS-INTELLECTUAL DISABILITY SYNDROME	0.11111099999999999	11.111099999999999
