syndrome	score	normalized_score
MULTIPLE ENDOCRINE NEOPLASIA, TYPE I	1.0204082	100.0
TERMINAL OSSEOUS DYSPLASIA; TOD	1.00280112	98.27450622211776
#174800 MCCUNE-ALBRIGHT SYNDROME; MAS;;ALBRIGHT SYNDROMEPOLYOSTOTIC FIBROUS DYSPLASIA, INCLUDED; PFD, INCLUDED; POFD, INCLUDED	1.0027933	98.27373986214536
#131960 EPIDERMOLYSIS BULLOSA SIMPLEX WITH MOTTLED PIGMENTATION; EBS-MP;;SPECKLED HYPERPIGMENTATION WITH PUNCTATE PALMOPLANTAR KERATOSES ANDCHILDHOOD BLISTERING	1.0	97.99999647200012
NEUROFIBROMATOSIS, TYPE I	0.61426634	60.19809915286842
Dyschromatosis universalis hereditaria 3	0.5526316	54.15789485031578
TUBEROUS SCLEROSIS	0.521252795	51.0827720710202
CAMPTODACTYLY, TALL STATURE, AND HEARING LOSS SYNDROME	0.504061855	49.398060011669834
SECKEL SYNDROME 2; SCKL2	0.5024891	49.24393002721852
#615327 DOWLING-DEGOS DISEASE 2; DDD2	0.5	48.99999823600006
127820 DYSPLASIA EPIPHYSEALIS HEMIMELICA WITH CHONDROMAS AND OSTEOCHONDROMAS;;OSTEOCHONDROMATOSIS, DOMINANT CARPOTARSAL	0.5	48.99999823600006
NEUROFIBROMATOSIS, TYPE III, MIXED CENTRAL AND PERIPHERAL	0.5	48.99999823600006
MULTIPLE ENDOCRINE NEOPLASIA, TYPE IIA; MEN2A	0.3550721	34.79706454730567
CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IIc; CDG2C	0.3358221	32.91056461521967
THUMB AGENESIS, SHORT STATURE, AND IMMUNODEFICIENCY	0.33454659	32.78556463971967
DYSCHROMATOSIS SYMMETRICA HEREDITARIA 1	0.333333	32.66663282400121
%615674 DOWLING-DEGOS DISEASE 3; DDD3	0.333333	32.66663282400121
DYSCHROMATOSIS UNIVERSALIS HEREDITARIA	0.333333	32.66663282400121
#613707 LEOPARD SYNDROME 3; LPRD3	0.22428018499999997	21.97945733873953
134780 FEMORAL-FACIAL SYNDROME; FFS;;FEMORAL HYPOPLASIA-UNUSUAL FACIES SYNDROME; FHUFS	0.21257898	20.832739290021387
HURLER SYNDROME	0.204851485	20.075444807283986
CHROMOSOME 16P12.2-P11.2 DELETION SYNDROME, 7.1- TO 8.7-MB	0.204851485	20.075444807283986
266910 RENAL DYSPLASIA-LIMB DEFECTS SYNDROME;;RL SYNDROME	0.2	19.599999294400025
DIABETES MELLITUS, TRANSIENT NEONATAL, 3	0.2	19.599999294400025
