syndrome	score	normalized_score
+173470 INTEGRIN, BETA-3; ITGB3;;PLATELET GLYCOPROTEIN IIIa; GP3A;;GP IIIa;;PLATELET FIBRINOGEN RECEPTOR, BETA SUBUNIT;;CD61THROMBOCYTOPENIA, NEONATAL ALLOIMMUNE, INCLUDED; NAIT, INCLUDED;;POSTTRANSFUSION PURPURA, INCLUDED; PTP, INCLUDED	2.0	100.0
MYOCLONIC EPILEPSY OF LAFORA	1.5181307999999998	75.90653999999999
172500 PHOTOMYOCLONUS, DIABETES MELLITUS, DEAFNESS, NEPHROPATHY, AND CEREBRALDYSFUNCTION;;HERRMANN SYNDROME	1.5025641	75.12820500000001
HYPERORNITHINEMIA-HYPERAMMONEMIA-HOMOCITRULLINURIA SYNDROME	1.492658882	74.6329441
#604004 MEGALENCEPHALIC LEUKOENCEPHALOPATHY WITH SUBCORTICAL CYSTS 1; MLC1;;VACUOLATING MEGALENCEPHALIC LEUKOENCEPHALOPATHY WITH SUBCORTICAL CYSTS;;LVM;;VL;;LEUKOENCEPHALOPATHY WITH SWELLING AND CYSTS;;VAN DER KNAAP DISEASE	1.336812851	66.84064255
D-2-HYDROXYGLUTARIC ACIDURIA 1	1.311283633	65.56418165
EPILEPSY, FAMILIAL TEMPORAL LOBE, 3; ETL3	1.3055556	65.27777999999999
3-HYDROXYACYL-CoA DEHYDROGENASE DEFICIENCY	1.1	55.00000000000001
CENTRAL HYPOVENTILATION SYNDROME, CONGENITAL; CCHS	1.09375971	54.6879855
LEUKODYSTROPHY, DEMYELINATING, ADULT-ONSET, AUTOSOMAL DOMINANT; ADLD	1.0858974	54.294869999999996
ENCEPHALOPATHY, AXONAL, WITH NECROTIZING MYOPATHY, CARDIOMYOPATHY, AND CATARACTS	1.0833333	54.166665
#257300 MOSAIC VARIEGATED ANEUPLOIDY SYNDROME 1; MVA1;;MVA SYNDROME	1.0598612800000002	52.99306400000001
DEVELOPMENTAL DELAY AND SEIZURES WITH OR WITHOUT MOVEMENT ABNORMALITIES; DEDSM	1.044608482	52.23042409999999
ABLEPHARON-MACROSTOMIA SYNDROME	1.0434783	52.173915
MITOCHONDRIAL COMPLEX I DEFICIENCY, NUCLEAR TYPE 1; MC1DN1	1.034825913	51.74129565
MOWAT-WILSON SYNDROME; MOWS	1.026985331	51.349266549999996
NEURODEVELOPMENTAL DISORDER WITH OR WITHOUT ANOMALIES OF THE BRAIN, EYE, OR HEART; NEDBEH	1.0223253829999999	51.116269149999994
TRANSSEXUALITY	1.0188679	50.943395
CLEFT PALATE, PSYCHOMOTOR RETARDATION, AND DISTINCTIVE FACIAL FEATURES	1.016248022	50.8124011
#133540 COCKAYNE SYNDROME, TYPE B; CSB;;CKN2	1.014687861	50.73439305
MEVALONIC ACIDURIA; MEVA	1.013772082	50.6886041
#609242 KANZAKI DISEASE;;ALPHA-N-ACETYLGALACTOSAMINIDASE DEFICIENCY, TYPE II;;ALPHA-N-ACETYLGALACTOSAMINIDASE DEFICIENCY, ADULT-ONSET;;NAGA DEFICIENCY, TYPE II;;SCHINDLER DISEASE, TYPE II	1.0133333	50.666665
FRONTONASAL DYSPLASIA 1; FND1	1.01029958	50.514979000000004
WOLMAN DISEASE WITH HYPOLIPOPROTEINEMIA AND ACANTHOCYTOSIS	1.00724638	50.362319
LEUKOCYTE ADHESION DEFICIENCY, TYPE III	1.00440529	50.2202645
SPLENOPORTAL VASCULAR ANOMALIES	1.00440529	50.2202645
MITOCHONDRIAL COMPLEX III DEFICIENCY, NUCLEAR TYPE 1	1.004323733	50.216186650000004
PERIPHERAL NEUROPATHY, ATAXIA, FOCAL NECROTIZING ENCEPHALOPATHY, AND	1.0025641	50.128205
XERODERMA PIGMENTOSUM, COMPLEMENTATION GROUP F; XPF	1.0025641	50.128205
#158350 COWDEN SYNDROME 1; CWS1;;CS; CD;;MULTIPLE HAMARTOMA SYNDROME; MHAMDYSPLASTIC GANGLIOCYTOMA OF THE CEREBELLUM, INCLUDED;;CEREBELLOPARENCHYMAL DISORDER VI, INCLUDED; CPD6, INCLUDED;;CEREBELLAR GRANULE CELL HYPERTROPHY AND MEGALENCEPHALY, INCLUDED;;LHERMITTE-DUCLOS DISEASE, INCLUDED; LDD, INCLUDED;;PROTEUS-LIKE SYNDROME, INCLUDED	1.001759633	50.08798165
HYDROXYKYNURENINURIA	1.000843882	50.0421941
PHEOCHROMOCYTOMA--ISLET CELL TUMOR SYNDROME	1.0	50.0
EPILEPSY, ROLANDIC, WITH PAROXYSMAL EXERCISE-INDUCED DYSTONIA AND WRITER'S CRAMP; EPRPDC	1.0	50.0
AGENESIS OF CEREBRAL WHITE MATTER	1.0	50.0
WILSON DISEASE	1.0	50.0
PHEOCHROMOCYTOMA	1.0	50.0
HAMAMY SYNDROME; HMMS	1.0	50.0
HEPATOCELLULAR CARCINOMA	1.0	50.0
PORTAL VEIN, CAVERNOUS TRANSFORMATION OF	1.0	50.0
DEAFNESS, AUTOSOMAL DOMINANT 34, WITH OR WITHOUT INFLAMMATION; DFNA34	1.0	50.0
#615207 IL21R IMMUNODEFICIENCY	1.0	50.0
EPILEPSY, LATERAL TEMPORAL LOBE, AUTOSOMAL DOMINANT	0.9484126	47.42063
#225750 AICARDI-GOUTIERES SYNDROME 1; AGS1;;AGS;;ENCEPHALOPATHY, FAMILIAL INFANTILE, WITH INTRACRANIAL CALCIFICATIONAND CHRONIC CEREBROSPINAL FLUID LYMPHOCYTOSIS;;CREE ENCEPHALITIS;;PSEUDOTOXOPLASMOSIS SYNDROMEAICARDI-GOUTIERES SYNDROME 1, AUTOSOMAL DOMINANT, INCLUDED	0.891762133	44.58810665
LYMPHOPROLIFERATIVE SYNDROME, X-LINKED, 1; XLP1	0.8600871099999999	43.004355499999996
%600176 PACHYGYRIA WITH MENTAL RETARDATION, SEIZURES, AND ARACHNOID CYSTS;;PACHYGYRIA WITH MENTAL RETARDATION AND SEIZURES	0.765549782	38.277489100000004
EPILEPSY, FAMILIAL TEMPORAL LOBE, 4	0.6388886	31.94443
MEGALENCEPHALIC LEUKOENCEPHALOPATHY WITH SUBCORTICAL CYSTS 2B, REMITTING, WITH OR WITHOUT MENTAL RETARDATION; MLC2B	0.6388886	31.94443
HALOTHANE HEPATITIS	0.6147059	30.735295
LEUKODYSTROPHY, HYPOMYELINATING, 3; HLD3	0.6129444230000001	30.647221150000004
CEREBRAL ARTERIOPATHY, AUTOSOMAL RECESSIVE, WITH SUBCORTICAL INFARCTS AND LEUKOENCEPHALOPATHY; CARASIL	0.6091529	30.457645
HYPOTONIA, INFANTILE, WITH PSYCHOMOTOR RETARDATION AND CHARACTERISTIC FACIES 2; IHPRF2	0.6015406209999999	30.07703105
MITOCHONDRIAL DNA DEPLETION SYNDROME 7 (HEPATOCEREBRAL TYPE)	0.6006777000000001	30.033885000000005
#307200 ISOLATED GROWTH HORMONE DEFICIENCY, TYPE III; IGHD3;;IGHD III;;GROWTH HORMONE DEFICIENCY WITH HYPOGAMMAGLOBULINEMIA;;HYPOGAMMAGLOBULINEMIA AND ISOLATED GROWTH HORMONE DEFICIENCY, X-LINKED;;AGAMMAGLOBULINEMIA AND ISOLATED GROWTH HORMONE DEFICIENCY, X-LINKED;;FLEISHER SYNDROME	0.6	30.0
BARE LYMPHOCYTE SYNDROME, TYPE II	0.6	30.0
#300755 AGAMMAGLOBULINEMIA, X-LINKED; XLA;;BRUTON-TYPE AGAMMAGLOBULINEMIA;;AGAMMAGLOBULINEMIA, X-LINKED, TYPE 1; AGMX1;;IMMUNODEFICIENCY 1; IMD1HYPOGAMMAGLOBULINEMIA, X-LINKED, INCLUDED	0.6	30.0
MEGALENCEPHALIC LEUKOENCEPHALOPATHY WITH SUBCORTICAL CYSTS 2A; MLC2A	0.5868128509999999	29.340642549999995
RADIOULNAR SYNOSTOSIS WITH AMEGAKARYOCYTIC THROMBOCYTOPENIA	0.583333	29.16665
THROMBOCYTOPENIA 1	0.583333	29.16665
EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 4	0.57455043	28.727521499999998
MITOCHONDRIAL DNA DEPLETION SYNDROME 14	0.56125229	28.0626145
FOCAL CORTICAL DYSPLASIA OF TAYLOR	0.5555556	27.777780000000003
