syndrome	score	normalized_score
#616395 TRICHOTHIODYSTROPHY 3, PHOTOSENSITIVE; TTD3 ;;TRICHOTHIODYSTROPHY, COMPLEMENTATION GROUP A; TTDA	0.026213590000000002	100.0
ASTHMA, SHORT STATURE, AND ELEVATED IGA	0.026213590000000002	100.0
IMMUNODEFICIENCY 58; IMD58	0.026213590000000002	100.0
RHIZOMELIC CHONDRODYSPLASIA PUNCTATA, TYPE 5; RCDP5	0.026213590000000002	100.0
SECKEL SYNDROME 9; SCKL9	0.026213590000000002	100.0
ECTODERMAL DYSPLASIA/SHORT STATURE SYNDROME	0.026213590000000002	100.0
CHROMOSOME 18Q DELETION SYNDROME	0.026213590000000002	100.0
CASPASE 8 DEFICIENCY	0.026213590000000002	100.0
#270300 PEELING SKIN SYNDROME 1; PSS1;;PSS;;SKIN PEELING, FAMILIAL CONTINUOUS GENERALIZED;;KERATOLYSIS EXFOLIATIVA CONGENITA;;DECIDUOUS SKIN	0.026213590000000002	100.0
TRICHOTHIODYSTROPHY 1, PHOTOSENSITIVE; TTD1	0.026213590000000002	100.0
ALSTROM SYNDROME; ALMS	0.026213590000000002	100.0
614262 ARTHROGRYPOSIS, PERTHES DISEASE, AND UPWARD GAZE PALSY; APUG	0.025	95.37037849451372
#170100 PROLIDASE DEFICIENCY	0.025	95.37037849451372
ICHTHYOSIS VULGARIS	0.025	95.37037849451372
#614700 IMMUNODEFICIENCY, COMMON VARIABLE, 8, WITH AUTOIMMUNITY; CVID8	0.025	95.37037849451372
MUCOPOLYSACCHARIDOSIS, TYPE II	0.025	95.37037849451372
IMMUNODEFICIENCY 11B WITH ATOPIC DERMATITIS; IMD11B	0.025	95.37037849451372
FAMILIAL COLD AUTOINFLAMMATORY SYNDROME 3; FCAS3	0.025	95.37037849451372
CILIARY DYSKINESIA, PRIMARY, 30; CILD30	0.025	95.37037849451372
#243700 HYPER-IgE RECURRENT INFECTION SYNDROME, AUTOSOMAL RECESSIVE;;HYPER-IgE SYNDROME, AUTOSOMAL RECESSIVE;;HIES, AUTOSOMAL RECESSIVE	0.025	95.37037849451372
EHLERS-DANLOS SYNDROME, AUTOSOMAL DOMINANT, TYPE UNSPECIFIED	0.025	95.37037849451372
TRANSALDOLASE DEFICIENCY	0.025	95.37037849451372
NETHERTON SYNDROME; NETH	0.025	95.37037849451372
SEVERE COMBINED IMMUNODEFICIENCY, AUTOSOMAL RECESSIVE, T CELL-NEGATIVE, B CELL-NEGATIVE, NK CELL-NEGATIVE, DUE TO ADENOSINE DEAMINASE DEFICIENCY	0.025	95.37037849451372
CYSTIC FIBROSIS	0.025	95.37037849451372
