syndrome	score	normalized_score
+173470 INTEGRIN, BETA-3; ITGB3;;PLATELET GLYCOPROTEIN IIIa; GP3A;;GP IIIa;;PLATELET FIBRINOGEN RECEPTOR, BETA SUBUNIT;;CD61THROMBOCYTOPENIA, NEONATAL ALLOIMMUNE, INCLUDED; NAIT, INCLUDED;;POSTTRANSFUSION PURPURA, INCLUDED; PTP, INCLUDED	2.0	100.0
MYOCLONIC EPILEPSY OF LAFORA	1.5181307999999998	75.90653999999999
172500 PHOTOMYOCLONUS, DIABETES MELLITUS, DEAFNESS, NEPHROPATHY, AND CEREBRALDYSFUNCTION;;HERRMANN SYNDROME	1.5	75.0
HYPERORNITHINEMIA-HYPERAMMONEMIA-HOMOCITRULLINURIA SYNDROME	1.493772472	74.6886236
#604004 MEGALENCEPHALIC LEUKOENCEPHALOPATHY WITH SUBCORTICAL CYSTS 1; MLC1;;VACUOLATING MEGALENCEPHALIC LEUKOENCEPHALOPATHY WITH SUBCORTICAL CYSTS;;LVM;;VL;;LEUKOENCEPHALOPATHY WITH SWELLING AND CYSTS;;VAN DER KNAAP DISEASE	1.334248751	66.71243755
D-2-HYDROXYGLUTARIC ACIDURIA 1	1.312397223	65.61986115
EPILEPSY, FAMILIAL TEMPORAL LOBE, 3; ETL3	1.3055556	65.27777999999999
3-HYDROXYACYL-CoA DEHYDROGENASE DEFICIENCY	1.1064611800000002	55.32305900000001
ENCEPHALOPATHY, AXONAL, WITH NECROTIZING MYOPATHY, CARDIOMYOPATHY, AND CATARACTS	1.0844468900000002	54.222344500000005
CENTRAL HYPOVENTILATION SYNDROME, CONGENITAL; CCHS	1.08404064	54.202032
LEUKODYSTROPHY, DEMYELINATING, ADULT-ONSET, AUTOSOMAL DOMINANT; ADLD	1.0833333	54.166665
#257300 MOSAIC VARIEGATED ANEUPLOIDY SYNDROME 1; MVA1;;MVA SYNDROME	1.05981838	52.990919000000005
ABLEPHARON-MACROSTOMIA SYNDROME	1.0434783	52.173915
DEVELOPMENTAL DELAY AND SEIZURES WITH OR WITHOUT MOVEMENT ABNORMALITIES; DEDSM	1.043157972	52.157898599999996
MITOCHONDRIAL COMPLEX I DEFICIENCY, NUCLEAR TYPE 1; MC1DN1	1.0415162930000001	52.075814650000005
NEURODEVELOPMENTAL DISORDER WITH OR WITHOUT ANOMALIES OF THE BRAIN, EYE, OR HEART; NEDBEH	1.0267238129999998	51.33619064999999
MOWAT-WILSON SYNDROME; MOWS	1.022695501	51.13477505
TRANSSEXUALITY	1.0188679	50.943395
MEVALONIC ACIDURIA; MEVA	1.016986512	50.84932559999999
#609242 KANZAKI DISEASE;;ALPHA-N-ACETYLGALACTOSAMINIDASE DEFICIENCY, TYPE II;;ALPHA-N-ACETYLGALACTOSAMINIDASE DEFICIENCY, ADULT-ONSET;;NAGA DEFICIENCY, TYPE II;;SCHINDLER DISEASE, TYPE II	1.0133333	50.666665
WOLMAN DISEASE WITH HYPOLIPOPROTEINEMIA AND ACANTHOCYTOSIS	1.01259397	50.629698499999996
#133540 COCKAYNE SYNDROME, TYPE B; CSB;;CKN2	1.012123761	50.60618805
FRONTONASAL DYSPLASIA 1; FND1	1.01193639	50.5968195
CLEFT PALATE, PSYCHOMOTOR RETARDATION, AND DISTINCTIVE FACIAL FEATURES	1.0083350020000001	50.41675010000001
SPLENOPORTAL VASCULAR ANOMALIES	1.00440529	50.2202645
LEUKOCYTE ADHESION DEFICIENCY, TYPE III	1.00440529	50.2202645
MITOCHONDRIAL COMPLEX III DEFICIENCY, NUCLEAR TYPE 1	1.0028732230000001	50.14366115000001
HAMAMY SYNDROME; HMMS	1.00210084	50.105042
#158350 COWDEN SYNDROME 1; CWS1;;CS; CD;;MULTIPLE HAMARTOMA SYNDROME; MHAMDYSPLASTIC GANGLIOCYTOMA OF THE CEREBELLUM, INCLUDED;;CEREBELLOPARENCHYMAL DISORDER VI, INCLUDED; CPD6, INCLUDED;;CEREBELLAR GRANULE CELL HYPERTROPHY AND MEGALENCEPHALY, INCLUDED;;LHERMITTE-DUCLOS DISEASE, INCLUDED; LDD, INCLUDED;;PROTEUS-LIKE SYNDROME, INCLUDED	1.001759633	50.08798165
HYDROXYKYNURENINURIA	1.000843882	50.0421941
HEPATOCELLULAR CARCINOMA	1.0	50.0
XERODERMA PIGMENTOSUM, COMPLEMENTATION GROUP F; XPF	1.0	50.0
PERIPHERAL NEUROPATHY, ATAXIA, FOCAL NECROTIZING ENCEPHALOPATHY, AND	1.0	50.0
EPILEPSY, ROLANDIC, WITH PAROXYSMAL EXERCISE-INDUCED DYSTONIA AND WRITER'S CRAMP; EPRPDC	1.0	50.0
#615207 IL21R IMMUNODEFICIENCY	1.0	50.0
AGENESIS OF CEREBRAL WHITE MATTER	1.0	50.0
WILSON DISEASE	1.0	50.0
DEAFNESS, AUTOSOMAL DOMINANT 34, WITH OR WITHOUT INFLAMMATION; DFNA34	1.0	50.0
PHEOCHROMOCYTOMA--ISLET CELL TUMOR SYNDROME	1.0	50.0
PHEOCHROMOCYTOMA	1.0	50.0
PORTAL VEIN, CAVERNOUS TRANSFORMATION OF	1.0	50.0
EPILEPSY, LATERAL TEMPORAL LOBE, AUTOSOMAL DOMINANT	0.9484126	47.42063
#225750 AICARDI-GOUTIERES SYNDROME 1; AGS1;;AGS;;ENCEPHALOPATHY, FAMILIAL INFANTILE, WITH INTRACRANIAL CALCIFICATIONAND CHRONIC CEREBROSPINAL FLUID LYMPHOCYTOSIS;;CREE ENCEPHALITIS;;PSEUDOTOXOPLASMOSIS SYNDROMEAICARDI-GOUTIERES SYNDROME 1, AUTOSOMAL DOMINANT, INCLUDED	0.8831414429999999	44.15707214999999
LYMPHOPROLIFERATIVE SYNDROME, X-LINKED, 1; XLP1	0.86008711	43.0043555
%600176 PACHYGYRIA WITH MENTAL RETARDATION, SEIZURES, AND ARACHNOID CYSTS;;PACHYGYRIA WITH MENTAL RETARDATION AND SEIZURES	0.765549782	38.277489100000004
EPILEPSY, FAMILIAL TEMPORAL LOBE, 4	0.6388886	31.94443
LEUKODYSTROPHY, HYPOMYELINATING, 3; HLD3	0.624731933	31.23659665
HALOTHANE HEPATITIS	0.6147059	30.735295
CEREBRAL ARTERIOPATHY, AUTOSOMAL RECESSIVE, WITH SUBCORTICAL INFARCTS AND LEUKOENCEPHALOPATHY; CARASIL	0.6065888	30.32944
#307200 ISOLATED GROWTH HORMONE DEFICIENCY, TYPE III; IGHD3;;IGHD III;;GROWTH HORMONE DEFICIENCY WITH HYPOGAMMAGLOBULINEMIA;;HYPOGAMMAGLOBULINEMIA AND ISOLATED GROWTH HORMONE DEFICIENCY, X-LINKED;;AGAMMAGLOBULINEMIA AND ISOLATED GROWTH HORMONE DEFICIENCY, X-LINKED;;FLEISHER SYNDROME	0.6	30.0
#300755 AGAMMAGLOBULINEMIA, X-LINKED; XLA;;BRUTON-TYPE AGAMMAGLOBULINEMIA;;AGAMMAGLOBULINEMIA, X-LINKED, TYPE 1; AGMX1;;IMMUNODEFICIENCY 1; IMD1HYPOGAMMAGLOBULINEMIA, X-LINKED, INCLUDED	0.6	30.0
BARE LYMPHOCYTE SYNDROME, TYPE II	0.6	30.0
HYPOTONIA, INFANTILE, WITH PSYCHOMOTOR RETARDATION AND CHARACTERISTIC FACIES 2; IHPRF2	0.5924711109999999	29.623555549999995
MEGALENCEPHALIC LEUKOENCEPHALOPATHY WITH SUBCORTICAL CYSTS 2B, REMITTING, WITH OR WITHOUT MENTAL RETARDATION; MLC2B	0.58444659	29.2223295
MEGALENCEPHALIC LEUKOENCEPHALOPATHY WITH SUBCORTICAL CYSTS 2A; MLC2A	0.5842487510000001	29.212437550000004
RADIOULNAR SYNOSTOSIS WITH AMEGAKARYOCYTIC THROMBOCYTOPENIA	0.583333	29.16665
THROMBOCYTOPENIA 1	0.583333	29.16665
EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 4	0.57566402	28.783201000000002
FOCAL CORTICAL DYSPLASIA OF TAYLOR	0.5555556	27.777780000000003
MENTAL RETARDATION, X-LINKED, SYNDROMIC 33	0.5531420930000001	27.657104650000004
MITOCHONDRIAL DNA DEPLETION SYNDROME 14	0.5526316	27.63158
