syndrome	score	normalized_score
#603471 CITRULLINEMIA, TYPE II, ADULT-ONSET; CTLN2;;CITRIN DEFICIENCY	0.025	100.0
ARGININOSUCCINIC ACIDURIA	0.025	100.0
LYSINURIC PROTEIN INTOLERANCE; LPI	0.025	100.0
GLUTAMINE DEFICIENCY, CONGENITAL	0.025	100.0
CARNITINE DEFICIENCY, SYSTEMIC PRIMARY	0.025	100.0
MITOCHONDRIAL COMPLEX III DEFICIENCY, NUCLEAR TYPE 6; MC3DN6	0.025	100.0
METABOLIC ENCEPHALOMYOPATHIC CRISES, RECURRENT, WITH RHABDOMYOLYSIS, CARDIAC ARRHYTHMIAS, AND NEURODEGENERATION; MECRCN	0.025	100.0
EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 50; EIEE50	0.025	100.0
BIOTINIDASE DEFICIENCYMULTIPLE CARBOXYLASE DEFICIENCY, LATE-ONSET	0.025	100.0
HYPERORNITHINEMIA-HYPERAMMONEMIA-HOMOCITRULLINURIA SYNDROME	0.025	100.0
MITOCHONDRIAL COMPLEX V (ATP SYNTHASE) DEFICIENCY, NUCLEAR TYPE 1; MC5DN1	0.025	100.0
MITOCHONDRIAL COMPLEX V (ATP SYNTHASE) DEFICIENCY, NUCLEAR TYPE 2; MC5DN2	0.025	100.0
CARBONIC ANHYDRASE VA DEFICIENCY, HYPERAMMONEMIA DUE TO	0.025	100.0
METABOLIC CRISES, RECURRENT, WITH VARIABLE ENCEPHALOMYOPATHIC FEATURES AND NEUROLOGIC REGRESSION; MECREN	0.025	100.0
HOLOCARBOXYLASE SYNTHETASE DEFICIENCY	0.025	100.0
METHYLMALONIC ACIDURIA, CBLA TYPE	0.025	100.0
METHYLMALONIC ACIDURIA, CBLB TYPE	0.025	100.0
3-METHYLGLUTACONIC ACIDURIA WITH DEAFNESS, ENCEPHALOPATHY, AND LEIGH-LIKE SYNDROME; MEGDEL	0.025	100.0
MITOCHONDRIAL COMPLEX III DEFICIENCY, NUCLEAR TYPE 5; MC3DN5	0.025	100.0
CITRULLINEMIA, CLASSIC	0.025	100.0
METHYLMALONIC ACIDURIA DUE TO METHYLMALONYL-COA MUTASE DEFICIENCY	0.025	100.0
INFANTILE LIVER FAILURE SYNDROME 2	0.025	100.0
MITOCHONDRIAL COMPLEX V (ATP SYNTHASE) DEFICIENCY, NUCLEAR TYPE 5; MC5DN5	0.025	100.0
PATENT DUCTUS VENOSUS	0.025	100.0
MITOCHONDRIAL COMPLEX I DEFICIENCY, NUCLEAR TYPE 33; MC1DN33	0.025	100.0
CARNITINE-ACYLCARNITINE TRANSLOCASE DEFICIENCY	0.025	100.0
3-HYDROXY-3-METHYLGLUTARYL-CoA LYASE DEFICIENCY; HMGCLD	0.025	100.0
CARNITINE PALMITOYLTRANSFERASE I DEFICIENCY	0.025	100.0
HYPERLYSINURIA WITH HYPERAMMONEMIA	0.025	100.0
N-ACETYLGLUTAMATE SYNTHASE DEFICIENCY	0.025	100.0
#237300 CARBAMOYL PHOSPHATE SYNTHETASE I DEFICIENCY, HYPERAMMONEMIA DUE TO;;CARBAMOYL PHOSPHATE SYNTHETASE I DEFICIENCY;;CPS I DEFICIENCY	0.025	100.0
#608836 CARNITINE PALMITOYLTRANSFERASE II DEFICIENCY, LETHAL NEONATAL;;CARNITINE PALMITOYLTRANSFERASE II DEFICIENCY, NEONATAL;;CARNITINE PALMITOYLTRANSFERASE II DEFICIENCY, ANTENATAL;;CPT II DEFICIENCY, LETHAL NEONATAL;;CPT2 DEFICIENCY, LETHAL NEONATAL	0.025	100.0
CARNITINE PALMITOYLTRANSFERASE II DEFICIENCY, INFANTILE	0.025	100.0
MITOCHONDRIAL TRIFUNCTIONAL PROTEIN DEFICIENCY; MTPD	0.025	100.0
SPLENOPORTAL VASCULAR ANOMALIES	0.025	100.0
#311250 ORNITHINE TRANSCARBAMYLASE DEFICIENCY, HYPERAMMONEMIA DUE TO;;ORNITHINE CARBAMOYLTRANSFERASE DEFICIENCY;;OTC DEFICIENCYVALPROATE SENSITIVITY, INCLUDED	0.025	100.0
PROPIONIC ACIDEMIA	0.025	100.0
COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 4; COXPD4	0.025	100.0
#207800 ARGININEMIA;;ARGINASE DEFICIENCY;;HYPERARGININEMIA;;ARG1 DEFICIENCY	0.025	100.0
CHOLESTASIS, PROGRESSIVE FAMILIAL INTRAHEPATIC, 5	0.025	100.0
