syndrome	score	normalized_score
OCULODENTODIGITAL DYSPLASIA, AUTOSOMAL RECESSIVE	2.333333	100.0
SYNDACTYLY, TYPE IV; SDTY4	2.0243902	86.75959239422748
COLE-CARPENTER SYNDROME 1; CLCRP1	1.2490338600000002	53.53003021857575
TOWNES-BROCKS SYNDROME 1; TBS1	1.1719111219999998	50.22476954639564
GREIG CEPHALOPOLYSYNDACTYLY SYNDROME	1.16060766	49.74033539147648
POLYDACTYLY, PREAXIAL IV; PPD4	1.142857	48.97959271137039
Congenital disorder of glycosylation, type IIh	1.1118393619999998	47.650265178609295
CRANIOSYNOSTOSIS 4; CRS4	1.0714286	45.91837513119644
OTOSCLEROSIS 7	1.06490139	45.63863751980536
#186500 MULTIPLE SYNOSTOSES SYNDROME 1; SYNS1;;SYNOSTOSES, MULTIPLE, WITH BRACHYDACTYLY;;SYMPHALANGISM-BRACHYDACTYLY SYNDROME;;WL SYNDROME;;DEAFNESS-SYMPHALANGISM SYNDROME OF HERRMANN;;FACIOAUDIOSYMPHALANGISM SYNDROME	1.06235161	45.52936121848017
KLIPPEL-FEIL SYNDROME 1, AUTOSOMAL DOMINANT; KFS1	1.0592106	45.394746484963775
DEAFNESS, AUTOSOMAL DOMINANT 1	1.05810013	45.34715490673641
DEAFNESS, AUTOSOMAL DOMINANT 6	1.03125	44.19643488520498
%164220 SCHILBACH-ROTT SYNDROME;;OCULAR HYPOTELORISM, SUBMUCOSAL CLEFT PALATE, AND HYPOSPADIAS;;CLEFT PALATE, HYPOTELORISM, AND HYPOSPADIAS;;BLEPHAROFACIOSKELETAL SYNDROME; BRSS	1.00798692	43.1994455999208
COFFIN-SIRIS SYNDROME 1; CSS1	1.004912692	43.067692952527565
XERODERMA PIGMENTOSUM, COMPLEMENTATION GROUP F; XPF	1.00406881	43.03152657593236
#158350 COWDEN SYNDROME 1; CWS1;;CS; CD;;MULTIPLE HAMARTOMA SYNDROME; MHAMDYSPLASTIC GANGLIOCYTOMA OF THE CEREBELLUM, INCLUDED;;CEREBELLOPARENCHYMAL DISORDER VI, INCLUDED; CPD6, INCLUDED;;CEREBELLAR GRANULE CELL HYPERTROPHY AND MEGALENCEPHALY, INCLUDED;;LHERMITTE-DUCLOS DISEASE, INCLUDED; LDD, INCLUDED;;PROTEUS-LIKE SYNDROME, INCLUDED	1.003637182	43.0130282304326
PEROXISOME BIOGENESIS DISORDER 11B	1.0027933	42.976861853837406
BRACHYDACTYLY, TYPE A2, WITH MICROCEPHALY	1.00127551	42.91181370168767
#615280 CARDIOFACIOCUTANEOUS SYNDROME 4; CFC4	1.000843882	42.89331535618791
TELANGIECTASIA, HEREDITARY HEMORRHAGIC, TYPE 4; HHT4	1.0	42.85714897959271
MITOCHONDRIAL MYOPATHY WITH LACTIC ACIDOSIS; MMLA	1.0	42.85714897959271
SYNDACTYLY-POLYDACTYLY-EARLOBE SYNDROME	1.0	42.85714897959271
#187300 TELANGIECTASIA, HEREDITARY HEMORRHAGIC, OF RENDU, OSLER, AND WEBER;HHT;;OSLER-RENDU-WEBER DISEASE;;ORW DISEASETELANGIECTASIA, HEREDITARY HEMORRHAGIC, TYPE 1, INCLUDED; HHT1, INCLUDED	1.0	42.85714897959271
%608645 DEAFNESS, AUTOSOMAL DOMINANT 31; DFNA31	1.0	42.85714897959271
HYDROLETHALUS SYNDROME 1	1.0	42.85714897959271
HYPOPHOSPHATEMIC RICKETS, AUTOSOMAL DOMINANT	1.0	42.85714897959271
CORTICAL DEFECTS, WORMIAN BONES, AND DENTINOGENESIS IMPERFECTA	1.0	42.85714897959271
#611390 SPASTIC ATAXIA 3, AUTOSOMAL RECESSIVE; SPAX3;;AUTOSOMAL RECESSIVE SPASTIC ATAXIA WITH LEUKOENCEPHALOPATHY; ARSAL	1.0	42.85714897959271
DEAFNESS, AMINOGLYCOSIDE-INDUCED	1.0	42.85714897959271
CRANIOSYNOSTOSIS 2	1.0	42.85714897959271
SCHIMMELPENNING-FEUERSTEIN-MIMS SYNDROME; SFM	0.833333	35.71427653061093
AORTIC ANEURYSM, FAMILIAL THORACIC 10; AAT10	0.7909090999999999	33.89610912801558
#610168 LOEYS-DIETZ SYNDROME 2; LDS2;;AORTIC ANEURYSM, FAMILIAL THORACIC 3; AAT3;;MARFAN SYNDROME, TYPE II, FORMERLY	0.743276442	31.854709207815603
LOEYS-DIETZ SYNDROME, TYPE 1A LOEYS-DIETZ AORTIC ANEURYSM SYNDROME	0.734801862	31.49151287021612
#218600 BALLER-GEROLD SYNDROME; BGS;;CRANIOSYNOSTOSIS WITH RADIAL DEFECTS;;CRANIOSYNOSTOSIS-RADIAL APLASIA SYNDROME	0.7098521499999999	30.422239346034186
EARLOBES, THICKENED, WITH CONDUCTIVE DEAFNESS FROM INCUDOSTAPEDIALABNORMALITIES	0.7	30.000004285714894
OCULODENTODIGITAL DYSPLASIA; ODDD	0.68399871	29.31423461631923
SCLEROSTEOSIS 1; SOST1	0.67733432	29.028617861231126
FILIPPI SYNDROME; FLPIS	0.6647051300000001	28.487366783909547
ZIMMERMANN-LABAND SYNDROME 1	0.5937024	25.444392206341742
POTOCKI-LUPSKI SYNDROME	0.543374192	23.287468698209814
BRANCHIOOTORENAL SYNDROME 1	0.5416667	23.214290459184348
ECTODERMAL DYSPLASIA-SYNDACTYLY SYNDROME 1	0.53125	22.767860395408626
SYNDACTYLY, TYPE V	0.53125	22.767860395408626
227210 EYEBROWS, DUPLICATION OF, WITH STRETCHABLE SKIN AND SYNDACTYLY	0.5243902	22.47386892483842
SCALP-EAR-NIPPLE SYNDROME; SENS	0.5243902	22.47386892483842
NEURODEVELOPMENTAL DISORDER WITH PROGRESSIVE MICROCEPHALY, SPASTICITY, AND BRAIN ANOMALIES; NDMSBA	0.522205422	22.380235568605077
MENTAL RETARDATION, X-LINKED, SYNDROMIC 33	0.520530332	22.30844598692085
MENTAL RETARDATION, AUTOSOMAL DOMINANT 36; MRD36	0.517394922	22.17407125343875
DEAFNESS AND MYOPIA; DFNMYP	0.50934579	21.829108404158344
TRICHOHEPATOENTERIC SYNDROME 1	0.50787402	21.766032538004648
#300831 CK SYNDROME;;MENTAL RETARDATION, X-LINKED, WITH THIN BODY HABITUS AND CORTICALMALFORMATION	0.5051681720000001	21.65006760715252
RICHIERI-COSTA/GUION-ALMEIDA SYNDROME	0.50406881	21.602952086136014
SPONDYLOEPIPHYSEAL DYSPLASIA WITH CONGENITAL JOINT DISLOCATIONS	0.5027933	21.54828736404105
MITOCHONDRIAL DNA DEPLETION SYNDROME 14	0.50254453	21.537625791089397
HYPOGONADISM WITH LOW-GRADE MENTAL DEFICIENCY AND MICROCEPHALY	0.50127551	21.483239211891316
CHROMOSOME 10q22.3-q23.2 DELETION SYNDROME	0.500843882	21.464740866391548
LEUKOENCEPHALOPATHY WITH VANISHING WHITE MATTER; VWM	0.5	21.428574489796354
ECTODERMAL DYSPLASIA, TRICHOODONTOONYCHIAL TYPE	0.5	21.428574489796354
IMMUNODEFICIENCY 36; IMD36	0.5	21.428574489796354
#601152 HEREDITARY MOTOR AND SENSORY NEUROPATHY VI;;HMSN6;;HMSN VI;;PERIPHERAL NEUROPATHY AND OPTIC ATROPHY;;CHARCOT-MARIE-TOOTH DISEASE, TYPE 6; CMT6	0.5	21.428574489796354
TENDONS, EXTENSOR, OF FINGERS, ANOMALOUS INSERTION OF	0.5	21.428574489796354
POTOCKI-SHAFFER SYNDROME	0.5	21.428574489796354
#603285 CEREBRAL CAVERNOUS MALFORMATIONS 3; CCM3	0.5	21.428574489796354
DEAFNESS, UNILATERAL, WITH DELAYED ENDOLYMPHATIC HYDROPS	0.5	21.428574489796354
OSSICULAR MALFORMATIONS, FAMILIAL	0.5	21.428574489796354
SHORT-RIB THORACIC DYSPLASIA 13 WITH OR WITHOUT POLYDACTYLY; SRTD13	0.5	21.428574489796354
DEAFNESS, UNILATERAL	0.5	21.428574489796354
DEAFNESS, AUTOSOMAL RECESSIVE 102; DFNB102	0.5	21.428574489796354
ARTHROGRYPOSIS, DISTAL, TYPE 4; DA4	0.5	21.428574489796354
#228900 FIBULAR HYPOPLASIA AND COMPLEX BRACHYDACTYLY;;DU PAN SYNDROME	0.5	21.428574489796354
OROFACIODIGITAL SYNDROME I; OFD1	0.47935546	20.543808363401194
AORTIC ANEURYSM, FAMILIAL THORACIC 8; AAT8	0.45	19.28571704081672
AORTIC ANEURYSM, FAMILIAL THORACIC 6	0.4305556	18.452385493197927
DESBUQUOIS DYSPLASIA 2; DBQD2	0.401930792	17.225607832229688
SYNPOLYDACTYLY 1	0.40060924000000003	17.168969881281413
GLYCOSYLPHOSPHATIDYLINOSITOL BIOSYNTHESIS DEFECT 17; GPIBD17	0.37526282200000005	16.082694668956382
Jawad syndrome	0.36751088200000004	15.750468621495518
#304700 MOHR-TRANEBJAERG SYNDROME; MTS;;DYSTONIA-DEAFNESS SYNDROME; DDS;;DEAFNESS-DYSTONIA-OPTIC ATROPHY SYNDROME; DDP;;DEAFNESS SYNDROME, PROGRESSIVE, WITH BLINDNESS, DYSTONIA, FRACTURES,AND MENTAL DEFICIENCY	0.364583	15.624987946426849
ARRHYTHMOGENIC RIGHT VENTRICULAR DYSPLASIA, FAMILIAL, 9	0.36363599999999996	15.584402226343173
KENNERKNECHT SYNDROME	0.3541663	15.178557882651125
CONGENITAL HEMIDYSPLASIA WITH ICHTHYOSIFORM ERYTHRODERMA AND LIMB DEFECTS	0.3536702	15.157296451042349
AL KAISSI SYNDROME; ALKAS	0.345212582	14.794827056403864
TERMINAL OSSEOUS DYSPLASIA; TOD	0.34180758	14.648898378414055
EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 55; EIEE55	0.340477522	14.591895884556552
MENTAL RETARDATION, AUTOSOMAL DOMINANT 38; MRD38	0.339202012	14.537231162461595
ANGIOMATOSIS, DIFFUSE CORTICOMENINGEAL, OF DIVRY AND VAN BOGAERT	0.33802783999999997	14.486909498129927
CANAVAN DISEASE	0.3361263	14.405414915059273
CLEFT LIP/PALATE WITH ABNORMAL THUMBS AND MICROCEPHALY	0.33460850999999997	14.340366762909534
INTELLECTUAL DEVELOPMENTAL DISORDER WITH MACROCEPHALY, SEIZURES, AND SPEECH DELAY; IDDMSSD	0.334176882	14.321868417409775
MULTISYSTEMIC SMOOTH MUSCLE DYSFUNCTION SYNDROME	0.3333333	14.28571489795927
#601369 DEAFNESS, AUTOSOMAL DOMINANT 9; DFNA9	0.333333	14.285702040814577
ARRHYTHMOGENIC RIGHT VENTRICULAR DYSPLASIA, FAMILIAL, 2; ARVD2	0.333333	14.285702040814577
