syndrome	score	normalized_score
#227810 FANCONI-BICKEL SYNDROME; FBS;;HEPATORENAL GLYCOGENOSIS WITH RENAL FANCONI SYNDROME;;HEPATIC GLYCOGENOSIS WITH FANCONI NEPHROPATHY;;HEPATIC GLYCOGENOSIS WITH AMINO ACIDURIA AND GLUCOSURIA;;FANCONI SYNDROME WITH INTESTINAL MALABSORPTION AND GALACTOSE INTOLERANCE;;PSEUDO-PHLORIZIN DIABETES;;GLYCOGENOSIS, FANCONI TYPE;;GLYCOGEN STORAGE DISEASE XI	1.1008438820000002	100.0
ALPHA-KETOGLUTARATE DEHYDROGENASE DEFICIENCY	1.02309351	92.93720269773911
TRICARBOXYLIC ACID CYCLE, DEFECT OF	1.0188679	92.55335081200914
#252011 MITOCHONDRIAL COMPLEX II DEFICIENCY;;SUCCINATE CoQ REDUCTASE DEFICIENCY	1.01871775	92.53971127579014
BARTH SYNDROME; BTHS	1.00990099	91.73880206930194
SENGERS SYNDROME	1.00900901	91.65777513945432
OCULOSKELETODENTAL SYNDROME; OCSKD	1.0041012120000001	91.21195370371328
YOU-HOOVER-FONG SYNDROME; YHFS	1.002119392	91.03192635992683
XERODERMA PIGMENTOSUM, COMPLEMENTATION GROUP F; XPF	1.00127551	90.95526862363938
INTERSTITIAL LUNG DISEASE, NEPHROTIC SYNDROME, AND EPIDERMOLYSIS BULLOSA, CONGENITAL; ILNEB	1.00127551	90.95526862363938
#158350 COWDEN SYNDROME 1; CWS1;;CS; CD;;MULTIPLE HAMARTOMA SYNDROME; MHAMDYSPLASTIC GANGLIOCYTOMA OF THE CEREBELLUM, INCLUDED;;CEREBELLOPARENCHYMAL DISORDER VI, INCLUDED; CPD6, INCLUDED;;CEREBELLAR GRANULE CELL HYPERTROPHY AND MEGALENCEPHALY, INCLUDED;;LHERMITTE-DUCLOS DISEASE, INCLUDED; LDD, INCLUDED;;PROTEUS-LIKE SYNDROME, INCLUDED	1.000843882	90.91605979420794
BUTYRYLCHOLINESTERASE	1.0	90.8394020579205
#145600 MALIGNANT HYPERTHERMIA, SUSCEPTIBILITY TO, 1; MHS1;;MHS;;HYPERTHERMIA OF ANESTHESIA;;HYPERPYREXIA, MALIGNANT; MHKING SYNDROME, INCLUDED;;KING-DENBOROUGH SYNDROME, INCLUDED	1.0	90.8394020579205
#602088 NEPHRONOPHTHISIS 2; NPHP2;;NPH2	1.0	90.8394020579205
#601894 GLOMERULOPATHY WITH FIBRONECTIN DEPOSITS 2; GFND2;;GLOMERULAR NEPHRITIS, FAMILIAL, WITH FIBRONECTIN DEPOSITS;;FIBRONECTIN GLOMERULOPATHY	1.0	90.8394020579205
LYMPHEDEMA AND CEREBRAL ARTERIOVENOUS ANOMALY	1.0	90.8394020579205
RENAL TUBULAR ACIDOSIS, PROXIMAL, WITH OCULAR ABNORMALITIES AND MENTALRETARDATION	0.958333	87.05439669237312
PYRUVATE DEHYDROGENASE E1-ALPHA DEFICIENCY; PDHAD	0.844461402	76.71036881867323
179830 RENAL TUBULAR ACIDOSIS, PROXIMAL;;RENAL TUBULAR ACIDOSIS II;;RTA, PROXIMAL TYPE;;RTA, RATE TYPE	0.5297616	48.123226977247256
MENTAL RETARDATION, X-LINKED, SYNDROMIC 33	0.513613692	46.65636067004094
COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 28	0.509852892	46.31473184678151
METHYLMALONIC ACIDURIA DUE TO METHYLMALONYL-COA MUTASE DEFICIENCY	0.500843882	45.496358765247685
BIOTINIDASE DEFICIENCYMULTIPLE CARBOXYLASE DEFICIENCY, LATE-ONSET	0.500843882	45.496358765247685
GLUTATHIONE SYNTHETASE DEFICIENCY	0.5	45.41970102896025
MITOCHONDRIAL DNA DEPLETION SYNDROME 14	0.5	45.41970102896025
RENAL TUBULAR ACIDOSIS III	0.5	45.41970102896025
BILIARY MALFORMATION WITH RENAL TUBULAR INSUFFICIENCY	0.5	45.41970102896025
RENAL TUBULAR ACIDOSIS, DISTAL, WITH HEMOLYTIC ANEMIA	0.40694149999999996	36.96632253255325
HYPOPARATHYROIDISM, SENSORINEURAL DEAFNESS, AND RENAL DISEASE	0.375	34.064775771720186
%236795 3-@HYDROXYISOBUTYRIC ACIDURIA	0.35073162	31.86025064360579
ACYL-COA DEHYDROGENASE, SHORT-CHAIN, DEFICIENCY OF	0.334176882	30.356428142460256
3-METHYLCROTONYL-CoA CARBOXYLASE 1 DEFICIENCY; MCC1D	0.334176882	30.356428142460256
CYSTINOSIS, NEPHROPATHIC; CTNS	0.333333	30.279770406172812
LACTIC ACIDOSIS, CHRONIC ADULT FORM	0.333333	30.279770406172812
PSEUDOHYPOALDOSTERONISM, TYPE II	0.333333	30.279770406172812
#603358 GRACILE SYNDROME;;GROWTH RETARDATION, AMINO ACIDURIA, CHOLESTASIS, IRON OVERLOAD, LACTICACIDOSIS, AND EARLY DEATH;;FINNISH LETHAL NEONATAL METABOLIC SYNDROME; FLNMS;;LACTIC ACIDOSIS, FINNISH, WITH HEPATIC HEMOSIDEROSIS;;FELLMAN SYNDROME	0.333333	30.279770406172812
#187300 TELANGIECTASIA, HEREDITARY HEMORRHAGIC, OF RENDU, OSLER, AND WEBER;HHT;;OSLER-RENDU-WEBER DISEASE;;ORW DISEASETELANGIECTASIA, HEREDITARY HEMORRHAGIC, TYPE 1, INCLUDED; HHT1, INCLUDED	0.291667	26.494855880027497
TELANGIECTASIA, HEREDITARY HEMORRHAGIC, TYPE 4; HHT4	0.291667	26.494855880027497
TELANGIECTASIA, HEREDITARY HEMORRHAGIC, TYPE 2; HHT2	0.291667	26.494855880027497
MITOCHONDRIAL COMPLEX III DEFICIENCY, NUCLEAR TYPE 6; MC3DN6	0.26755602	24.304628873797018
