syndrome	score	normalized_score
MYOCLONIC EPILEPSY OF LAFORA	1.5181308	100.0
172500 PHOTOMYOCLONUS, DIABETES MELLITUS, DEAFNESS, NEPHROPATHY, AND CEREBRALDYSFUNCTION;;HERRMANN SYNDROME	1.5	98.80571555494427
EPILEPSY, FAMILIAL TEMPORAL LOBE, 3; ETL3	1.3055556	85.99757016984306
MENTAL RETARDATION, AUTOSOMAL DOMINANT 7	1.058092341	69.69704725047407
YOU-HOOVER-FONG SYNDROME; YHFS	1.054750992	69.4769509978982
DEVELOPMENTAL DELAY AND SEIZURES WITH OR WITHOUT MOVEMENT ABNORMALITIES; DEDSM	1.031174782	67.92397479848245
HAMAMY SYNDROME; HMMS	1.03098534	67.91149616357167
FRONTOTEMPORAL LOBAR DEGENERATION WITH TDP43 INCLUSIONS, GRN-RELATED	1.0	65.87047703662951
EPILEPSY, ROLANDIC, WITH PAROXYSMAL EXERCISE-INDUCED DYSTONIA AND WRITER'S CRAMP; EPRPDC	1.0	65.87047703662951
EPILEPSY, LATERAL TEMPORAL LOBE, AUTOSOMAL DOMINANT	0.9484125999999999	62.47239038955009
EPILEPSY, FAMILIAL TEMPORAL LOBE, 4	0.6388886	42.083896855264385
MITOCHONDRIAL DNA DEPLETION SYNDROME 14	0.5526316	36.40210711751583
MENTAL RETARDATION, X-LINKED, SYNDROMIC 33	0.5520593429999999	36.36441227593827
#121200 SEIZURES, BENIGN FAMILIAL NEONATAL, 1; BFNS1EPILEPSY, BENIGN NEONATAL, 1, AND/OR MYOKYMIA, INCLUDED;;SEIZURES, BENIGN FAMILIAL NEONATAL, 1, AND/OR MYOKYMIA, INCLUDED	0.537771982	35.42329699127374
#615516 MENTAL RETARDATION, AUTOSOMAL RECESSIVE 38; MRT38	0.526469393	34.67879006209478
MITOCHONDRIAL DNA DEPLETION SYNDROME 4A (ALPERS TYPE)	0.521880982	34.37654924068466
MITOCHONDRIAL DNA DEPLETION SYNDROME 7 (HEPATOCEREBRAL TYPE)	0.5188679	34.178076091994186
EPILEPSY, BENIGN NEONATAL, 2	0.5147059	33.903923166567736
MENTAL RETARDATION, X-LINKED, SYNDROMIC, CHRISTIANSON TYPE	0.504606952	33.238700644239614
NEURODEVELOPMENTAL DISORDER WITH HYPOTONIA, SEIZURES, AND ABSENT LANGUAGE; NDHSAL	0.504247193	33.21500314729139
#614265 COMBINED MALONIC AND METHYLMALONIC ACIDURIA; CMAMMA	0.503013082	33.13371166700524
TRICHOHEPATOENTERIC SYNDROME 1	0.5021692	33.078124757102614
LEBER CONGENITAL AMAUROSIS, TYPE I	0.5	32.935238518314755
COMBINED SAPOSIN DEFICIENCY	0.5	32.935238518314755
EPILEPSY, FAMILIAL TEMPORAL LOBE, 7; ETL7	0.5	32.935238518314755
LEBER CONGENITAL AMAUROSIS, TYPE II	0.5	32.935238518314755
EPILEPSY, PHOTOGENIC, WITH SPASTIC DIPLEGIA AND MENTAL RETARDATION	0.5	32.935238518314755
ATHEROSCLEROSIS, PREMATURE, WITH DEAFNESS, NEPHROPATHY, DIABETES MELLITUS,PHOTOMYOCLONUS, AND DEGENERATIVE NEUROLOGIC DISEASE	0.5	32.935238518314755
IMMUNODEFICIENCY 36; IMD36	0.5	32.935238518314755
EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 25, WITH AMELOGENESIS IMPERFECTA; EIEE25	0.49717729199999994	32.74930539581965
#300672 EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 2; EIEE2;;INFANTILE SPASM SYNDROME, X-LINKED 2; ISSX2	0.49238433299999995	32.43359090007264
EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 52; EIEE52	0.48869108200000005	32.19031469488664
#604403 GENERALIZED EPILEPSY WITH FEBRILE SEIZURES PLUS, TYPE 2; GEFSP2;;GEFS+, TYPE 2; GEFS+2FEBRILE SEIZURES, FAMILIAL, 3A, INCLUDED; FEB3A, INCLUDED	0.46636890000000003	30.71994191804817
SEIZURES, BENIGN FAMILIAL INFANTILE, 3; BFIS3	0.44841259999999994	29.537151871235334
SEIZURES, BENIGN FAMILIAL INFANTILE, 1; BFIS1	0.44841259999999994	29.537151871235334
CENTRALOPATHIC EPILEPSY	0.44841259999999994	29.537151871235334
AICARDI SYNDROME; AIC	0.43738651	28.810858063086524
EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 4	0.3934296	25.915395432330335
#602066 CONVULSIONS, FAMILIAL INFANTILE, WITH PAROXYSMAL CHOREOATHETOSIS;ICCA;;INFANTILE CONVULSIONS AND PAROXYSMAL CHOREOATHETOSIS, FAMILIAL;;ICCA SYNDROME;;PAROXYSMAL KINESIGENIC DYSKINESIA WITH INFANTILE CONVULSIONS; PKD/IC	0.3824787	25.19405442534991
#605751 SEIZURES, BENIGN FAMILIAL INFANTILE, 2; BFIS2;;CONVULSIONS, BENIGN FAMILIAL INFANTILE, 2; BFIC2	0.3824787	25.19405442534991
EPILEPSY, JUVENILE ABSENCE	0.3752738	24.7194642253487
EPILEPSY WITH GRAND MAL SEIZURES ON AWAKENING	0.3752738	24.7194642253487
PHELAN-MCDERMID SYNDROME; PHMDS	0.369158703	24.316659868833433
EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 34; EIEE34	0.362568782	23.882578628929732
EPILEPSY, FAMILIAL TEMPORAL LOBE, 2; ETL2	0.3613516	23.802402269949336
#607682 EPILEPSY, IDIOPATHIC GENERALIZED, SUSCEPTIBILITY TO, 9; EIG9EPILEPSY, JUVENILE MYOCLONIC, SUSCEPTIBILITY TO, 6, INCLUDED; EJM6,INCLUDED	0.3596488	23.69023802165136
CARDIOFACIOCUTANEOUS SYNDROME 1; CFC1	0.359313711	23.668165549371633
RIGIDITY AND MULTIFOCAL SEIZURE SYNDROME, LETHAL NEONATAL; RMFSL	0.349801882	23.04161683565079
EPILEPSY, FAMILIAL ADULT MYOCLONIC, 5; FAME5	0.3480389	22.925488370303796
RETT SYNDROME, CONGENITAL VARIANT	0.334248751	22.0171246772676
EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 19; EIEE19	0.33074978200000005	21.786645920101222
TUBEROUS SCLEROSIS	0.32591575100000003	21.468225992121365
#607208 DRAVET SYNDROME;;EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 6; EIEE6;;SEVERE MYOCLONIC EPILEPSY OF INFANCY; SMEI	0.317208182	20.894654268262
EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 57; EIEE57	0.266468882	17.552432372757345
