syndrome	score	normalized_score
211910 CAMPTODACTYLY SYNDROME, GUADALAJARA, TYPE I; GCS1;;FACIOTHORACOSKELETAL SYNDROME; FTSS	1.0	100.0
ODONTOONYCHODERMAL DYSPLASIA; OODD	1.0	100.0
MENTAL RETARDATION, X-LINKED, SYNDROMIC 33	0.50304878	50.304877999999995
MITOCHONDRIAL DNA DEPLETION SYNDROME 14	0.5	50.0
IMMUNODEFICIENCY 36; IMD36	0.5	50.0
TRICHOHEPATOENTERIC SYNDROME 1	0.5	50.0
HYPERPARATHYROIDISM 2	0.25	25.0
#215400 CHORDOMA, SUSCEPTIBILITY TO; CHDM	0.25	25.0
METAPHYSEAL CHONDRODYSPLASIA, SPAHR TYPE	0.25	25.0
DYSTONIA 6, TORSION	0.25	25.0
NEURODEVELOPMENTAL DISORDER WITH SPASTIC DIPLEGIA AND VISUAL DEFECTS; NEDSDV	0.1964286	19.642860000000002
#133780 EXUDATIVE VITREORETINOPATHY 1; EVR1;;EXUDATIVE VITREORETINOPATHY, FAMILIAL, AUTOSOMAL DOMINANT;;FEVR, AUTOSOMAL DOMINANT;;CRISWICK-SCHEPENS SYNDROMERETINOPATHY OF PREMATURITY, INCLUDED; ROP, INCLUDED	0.1413934	14.13934
EXUDATIVE VITREORETINOPATHY 3; EVR3	0.1413934	14.13934
#305390 EXUDATIVE VITREORETINOPATHY 2, X-LINKED; EVR2;;EXUDATIVE VITREORETINOPATHY, FAMILIAL, 2;;EVRX;;FEVR, X-LINKED; FEVRX	0.1413934	14.13934
EXUDATIVE VITREORETINOPATHY 6; EVR6	0.1413934	14.13934
#201000 CARPENTER SYNDROME 1; CRPT1;;CARPENTER SYNDROME;;ACROCEPHALOPOLYSYNDACTYLY TYPE II;;ACPS II	0.1409091	14.090910000000001
EXUDATIVE VITREORETINOPATHY 5; EVR5	0.125	12.5
EXUDATIVE VITREORETINOPATHY 4	0.125	12.5
#143200 WAGNER VITREORETINOPATHY; WGVRP;;EROSIVE VITREORETINOPATHY; ERVR;;WAGNER VITREORETINAL DEGENERATION;;HYALOIDEORETINAL DEGENERATION OF WAGNER;;WAGNER SYNDROME 1; WGN1	0.125	12.5
612917 GIACHETI SYNDROME;;MARFANOID HABITUS AND SPECIFIC LANGUAGE AND LEARNING DISABILITIES	0.1172619	11.72619
ANDERSEN CARDIODYSRHYTHMIC PERIODIC PARALYSIS	0.1117424	11.174240000000001
MICROPHTHALMIA, SYNDROMIC 2; MCOPS2	0.10730250000000001	10.730250000000002
BARDET-BIEDL SYNDROME 1; BBS1	0.09531068000000001	9.531068000000001
KLEEFSTRA SYNDROME	0.09395788000000001	9.395788000000001
FRONTOMETAPHYSEAL DYSPLASIA	0.0909091	9.090910000000001
HYPER-IgE RECURRENT INFECTION SYNDROME, AUTOSOMAL DOMINANT	0.0909091	9.090910000000001
DENTAL NONERUPTION	0.0909091	9.090910000000001
COFFIN-SIRIS SYNDROME 10; CSS10	0.0909091	9.090910000000001
228560 FIBROMATOSIS, GINGIVAL, WITH DISTINCTIVE FACIES	0.0909091	9.090910000000001
PYCNODYSOSTOSIS	0.0909091	9.090910000000001
#259710 OSTEOPETROSIS, AUTOSOMAL RECESSIVE 2; OPTB2;;OSTEOPETROSIS, OSTEOCLAST-POOR;;OSTEOPETROSIS, MILD AUTOSOMAL RECESSIVE FORM	0.0909091	9.090910000000001
MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYE ANOMALIES), TYPE A, 7; MDDGA7	0.0830601	8.30601
#310600 NORRIE DISEASE; ND;;ATROPHIA BULBORUM HEREDITARIA;;EPISKOPI BLINDNESS	0.0830601	8.30601
MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYE	0.0830601	8.30601
MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYE ANOMALIES), TYPE A, 4; MDDGA4	0.0830601	8.30601
PRADER-WILLI SYNDROME; PWS	0.07388208	7.3882080000000006
BETA-UREIDOPROPIONASE DEFICIENCY	0.07142860000000001	7.142860000000001
POLYCYSTIC LIPOMEMBRANOUS OSTEODYSPLASIA WITH SCLEROSING LEUKOENCEPHALOPATHY; PLOSL	0.07142860000000001	7.142860000000001
MANNOSIDOSIS, BETA A, LYSOSOMAL	0.07142860000000001	7.142860000000001
ALZHEIMER DISEASE 10	0.07142860000000001	7.142860000000001
%604802 HUNTINGTON DISEASE-LIKE 3; HDL3;;HUNTINGTON DISEASE-LIKE NEURODEGENERATIVE DISORDER, AUTOSOMAL RECESSIVE	0.07142860000000001	7.142860000000001
DYSLEXIA, SUSCEPTIBILITY TO, 1	0.07142860000000001	7.142860000000001
#231000 GAUCHER DISEASE, TYPE III;;GD III;;GAUCHER DISEASE, SUBACUTE NEURONOPATHIC TYPE;;GAUCHER DISEASE, CHRONIC NEURONOPATHIC TYPE;;GAUCHER DISEASE, JUVENILE AND ADULT, CEREBRALGAUCHER DISEASE, TYPE IIIA, INCLUDED;;GAUCHER DISEASE, TYPE IIIB, INCLUDED;;GAUCHER DISEASE, NORRBOTTNIAN TYPE, INCLUDED	0.07142860000000001	7.142860000000001
HISTIDINEMIA	0.07142860000000001	7.142860000000001
FUMARASE DEFICIENCY; FMRD	0.07142860000000001	7.142860000000001
SPONDYLOMETAPHYSEAL DYSPLASIA, X-LINKED	0.07142860000000001	7.142860000000001
15q26 overgrowth syndrome	0.07142860000000001	7.142860000000001
TUBEROUS SCLEROSIS 2; TSC2	0.0708333	7.08333
TUBEROUS SCLEROSIS	0.0708333	7.08333
SMITH-LEMLI-OPITZ SYNDROME; SLOS	0.0704082	7.04082
CORTICAL DYSPLASIA, COMPLEX, WITH OTHER BRAIN MALFORMATIONS 6; CDCBM6	0.06971548	6.971547999999999
