syndrome	score	normalized_score
#113100 BRACHYDACTYLY, TYPE C; BDC;;BRACHYDACTYLY, HAWS TYPE	17.563730239999998	100.0
#112500 BRACHYDACTYLY, TYPE A1; BDA1;;FARABEE-TYPE BRACHYDACTYLY	5.355661440000001	30.49273341606505
MULTICENTRIC OSTEOLYSIS, NODULOSIS, AND ARTHROPATHY; MONA	5.1080803999999995	29.083118051806288
SPONDYLOEPIMETAPHYSEAL DYSPLASIA WITH JOINT LAXITY, TYPE 2	4.1534091	23.647647983917114
SPONDYLOPERIPHERAL DYSPLASIA	3.55091243	20.217302255719456
POSTAXIAL OLIGODACTYLY, TETRAMELIC	3.3569802	19.113139146004105
TRICHORHINOPHALANGEAL SYNDROME, TYPE I	3.2604167	18.56334990032277
606895 SYMPHALANGISM, DISTAL, WITH MICRODONTIA, DENTAL PULP STONES, AND NARROWEDZYGOMATIC ARCH	3.0451375	17.337646720768586
BRACHYDACTYLY, TYPE A2; BDA2	2.7665754399999996	15.751639328297951
#186500 MULTIPLE SYNOSTOSES SYNDROME 1; SYNS1;;SYNOSTOSES, MULTIPLE, WITH BRACHYDACTYLY;;SYMPHALANGISM-BRACHYDACTYLY SYNDROME;;WL SYNDROME;;DEAFNESS-SYMPHALANGISM SYNDROME OF HERRMANN;;FACIOAUDIOSYMPHALANGISM SYNDROME	2.6891679	15.310915524514456
ACROMESOMELIC DYSPLASIA, HUNTER-THOMPSON TYPE	2.6720278	15.213327485038853
SPONDYLOEPIPHYSEAL DYSPLASIA WITH CONGENITAL JOINT DISLOCATIONS	2.668838	15.195166194946069
259610 OSTEOLYSIS SYNDROME, RECESSIVE;;OSTEOLYSIS, DISTAL, WITH SHORT STATURE, MENTAL RETARDATION, AND CHARACTERISTICFACIAL APPEARANCE	2.5522009	14.531086876907079
ACROCAPITOFEMORAL DYSPLASIA; ACFD	2.5198867	14.34710431990784
SPONDYLOEPIPHYSEAL DYSPLASIA-BRACHYDACTYLY AND DISTINCTIVE SPEECH	2.4356869000000003	13.867708435039141
ACHEIROPODY ACHEIROPODIA ACHEIROPODY, BRAZILIAN TYPE	2.4	13.664523237405405
FRONTOMETAPHYSEAL DYSPLASIA	2.39304773	13.624940131168858
#615072 BRACHYDACTYLY, TYPE A1, C; BDA1C	2.273975	12.9469934286579
LACRIMOAURICULODENTODIGITAL SYNDROME; LADD	2.24941864	12.807180532055359
SPONDYLOMETAEPIPHYSEAL DYSPLASIA, SHORT LIMB-HAND TYPE	2.1872711819999995	12.453340788727575
272150 SUGARMAN BRACHYDACTYLY;;BRACHYDACTYLY WITH MAJOR PROXIMAL PHALANGEAL SHORTENING	2.166667	12.336029820508108
#201000 CARPENTER SYNDROME 1; CRPT1;;CARPENTER SYNDROME;;ACROCEPHALOPOLYSYNDACTYLY TYPE II;;ACPS II	2.1565693599999998	12.278538388665208
SPONDYLOMEGAEPIPHYSEAL DYSPLASIA WITH UPPER LIMB MESOMELIA, PUNCTATECALCIFICATIONS, AND DEAFNESS	2.10075883	11.96077827029983
PSEUDOACHONDROPLASIA	2.0942612	11.923783680248555
HAIM-MUNK SYNDROME	2.0811595	11.849188478540423
SINGLETON-MERTEN SYNDROME 1; SGMRT1	2.0666667	11.76667297755081
NECROTIZING ENCEPHALOMYELOPATHY, SUBACUTE, OF LEIGH, ADULT	2.0666667	11.76667297755081
VAN DEN ENDE-GUPTA SYNDROME; VDEGS	2.0465185999999997	11.651958735617656
MULTIPLE JOINT DISLOCATIONS, SHORT STATURE, AND CRANIOFACIAL DYSMORPHISM WITH OR WITHOUT CONGENITAL HEART DEFECTS	2.0323814000000002	11.571467861487722
MARSHALL-SMITH SYNDROME; MRSHSS	2.0314583	11.566212144237536
HAND OSTEOARTHRITIS	2.0294118	11.554560291401971
185750 SYMPHALANGISM WITH MULTIPLE ANOMALIES OF HANDS AND FEET	2.0138321	11.46585646945122
