syndrome	score	normalized_score
PHACE ASSOCIATION	2.5	100.0
STURGE-WEBER SYNDROME	2.25	90.0
%210500 BILIARY ATRESIA, EXTRAHEPATIC; EHBA	2.04170431	81.6681724
MITOCHONDRIAL DNA DEPLETION SYNDROME 3 (HEPATOCEREBRAL TYPE)	1.63034111	65.2136444
#193300 VON HIPPEL-LINDAU SYNDROME; VHLVON HIPPEL-LINDAU SYNDROME, MODIFIERS OF, INCLUDED	1.5909091	63.636364
MARTINEZ-FRIAS SYNDROME	1.5	60.0
#600803 GALLBLADDER DISEASE 1; GBD1;;CHOLELITHIASIS, LOW PHOSPHOLIPID-ASSOCIATED; LPAC	1.3060683000000002	52.242732000000004
SECKEL SYNDROME 10; SCKL10	1.2688679	50.754716
HEPATOCELLULAR CARCINOMA	1.2016805	48.06722
ALAGILLE SYNDROME 1; ALGS1	1.1773601200000001	47.09440480000001
#613470 HEMOLYTIC ANEMIA, NONSPHEROCYTIC, DUE TO GLUCOSE PHOSPHATE ISOMERASEDEFICIENCY	1.135	45.4
METACHROMATIC LEUKODYSTROPHY	1.125	45.0
CYSTIC FIBROSIS WITH HELICOBACTER PYLORI GASTRITIS, MEGALOBLASTIC ANEMIA, AND MENTAL RETARDATION	1.1200395699999999	44.80158279999999
#615207 IL21R IMMUNODEFICIENCY	1.1151515	44.60606
SILVER-RUSSELL SYNDROME; SRS	1.108274	44.33096
CRANIOECTODERMAL DYSPLASIA 1	1.09219784	43.68791360000001
Congenital disorder of glycosylation, type IIh	1.08659033	43.4636132
MECKEL SYNDROME, TYPE 6; MKS6	1.0788114	43.152456
WILSON DISEASE	1.0771597099999999	43.0863884
MULTIPLE ACYL-CoA DEHYDROGENASE DEFICIENCY; MADD	1.03880937	41.5523748
CHOLESTASIS-LYMPHEDEMA SYNDROME	1.03614871	41.4459484
CARNITINE DEFICIENCY, SYSTEMIC PRIMARY	1.02986511	41.1946044
3-HYDROXYACYL-CoA DEHYDROGENASE DEFICIENCY	1.0188679	40.754716
MEVALONIC ACIDURIA; MEVA	1.0188015	40.75205999999999
#264470 PEROXISOMAL ACYL-CoA OXIDASE DEFICIENCY;;STRAIGHT-CHAIN ACYL-CoA OXIDASE DEFICIENCY;;PSEUDONEONATAL ADRENOLEUKODYSTROPHY	1.01099721	40.4398884
BILIARY MALFORMATION WITH RENAL TUBULAR INSUFFICIENCY	1.01	40.400000000000006
DIAPHANOSPONDYLODYSOSTOSIS	1.00325733	40.1302932
HYPERORNITHINEMIA-HYPERAMMONEMIA-HOMOCITRULLINURIA SYNDROME	1.00318471	40.127388399999994
ANGIOMA, TUFTED	1.0	40.0
DIAMOND-BLACKFAN ANEMIA 11; DBA11	1.0	40.0
HEMIFACIAL ATROPHY, PROGRESSIVE; HFA	1.0	40.0
CAYLER CARDIOFACIAL SYNDROME	1.0	40.0
