gene	score	normalized_score
CYSLTR2	128.37014952299668	100.0
NOTCH2	128.37014952299668	100.0
KLHL40	128.34184374299667	99.97794987377891
AMER1	128.34184374299667	99.97794987377891
SERPINH1	128.30495208299666	99.94921137021163
CAPN3	128.30495208299666	99.94921137021163
GCM2	128.30495208299666	99.94921137021163
USP27X	128.20358190199667	99.87024427281658
FTH1	128.18057471099667	99.85232173312531
PIEZO2	128.18057471099667	99.85232173312531
IL2RA	128.17513223099667	99.84808205589488
TTC25	128.17213822099666	99.84574973018587
ABCA1	128.17213822099666	99.84574973018587
STX3	128.08130385099665	99.77499000112304
MKRN3	128.08061844999665	99.77445607559399
ARL6	128.07929119999665	99.7734221514263
PRKAR1B	128.07534846899665	99.77035077461896
REPS1	128.07534846899665	99.77035077461896
LAGE3	128.07249132899665	99.76812507027056
FBXL4	128.07035632499665	99.76646190791706
MRPS34	128.05263206499666	99.75265475721585
JAM3	128.05194666399666	99.7521208316868
MFAP5	128.05061941399666	99.75108690751911
DNA2	128.04736208399666	99.74854945624084
SERPINA6	128.04667668299666	99.74801553071177
APOL4	128.04293555999666	99.74510120599228
GATA1	128.04293555999666	99.74510120599228
DPP6	127.71842456999667	99.49230802065611
ITGA2	127.71842456999667	99.49230802065611
SKIV2L	127.63740309899667	99.42919251342872
IFNAR2	127.61312897799668	99.41028303868697
ANO6	127.61312897799668	99.41028303868697
TNNT3	127.61312897799668	99.41028303868697
CUL3	127.61312897799668	99.41028303868697
POU3F4	127.60987164799668	99.4077455874087
GCGR	127.60528706799668	99.40417421196275
F8	127.60528706799668	99.40417421196275
LRPPRC	127.60528706799668	99.40417421196275
ACTA2	127.60395981799668	99.40314028779507
MUTYH	127.42413437899668	99.26305675617326
RTTN	127.42413437899668	99.26305675617326
MCFD2	127.33000354999668	99.18972909444678
MMUT	127.33000354999668	99.18972909444678
SIX5	127.31523316999669	99.1782230082929
BANF1	127.31523316999669	99.1782230082929
ALDH1A3	127.3027165799967	99.1684726184659
SPRED1	127.3027165799967	99.1684726184659
C1S	127.3027165799967	99.1684726184659
LPIN2	127.2900583799967	99.15861191483111
HFM1	127.2556100999967	99.131776797689
GANAB	127.2556100999967	99.131776797689
CHRNA7	127.2523527699967	99.12923934641073
CIITA	127.24131677999671	99.1206423399875
PYCR1	126.9090437589967	98.86180255345248
RHBDF2	126.89576854799671	98.85146119991404
WDR81	126.89269074799671	98.8490636020212
HADHA	126.8885063579967	98.84580397350511
TERT	126.8871791079967	98.84477004933743
TBK1	126.86116085699672	98.8245019020332
IFT74	126.85798735799672	98.82202975487766
PTPN14	126.85798735799672	98.82202975487766
RAB23	126.85798735799672	98.82202975487766
RAD51	126.85628087799672	98.82070041156355
CHRM3	126.84697318699673	98.81344974539655
TSHB	126.84697318699673	98.81344974539655
STK4	126.84648939399673	98.81307287195533
KMT2B	126.84648939399673	98.81307287195533
MYMK	126.83732941299674	98.80593727147965
DNASE1	126.78401241199674	98.76440347160631
SEMA4A	126.77995759299674	98.7612447785495
KLF1	126.77678409399674	98.75877263139395
IRF2BP2	126.77379008399674	98.75644030568496
KIAA1549	126.76670064399674	98.75091765105977
RNU12	126.76670064399674	98.75091765105977
SAG	126.75154914399674	98.73911467345454
WNT7A	126.75154914399674	98.73911467345454
FERMT3	126.75154914399674	98.73911467345454
HABP2	126.74568157399675	98.73454385226145
PRPF31	126.74568157399675	98.73454385226145
GDI1	126.74568157399675	98.73454385226145
CACNA2D1	126.72267438299676	98.71662131257018
LIPN	126.72267438299676	98.71662131257018
JAG1	126.72267438299676	98.71662131257018
CARTPT	126.71351388299676	98.7094853077949
CD3D	126.71351388299676	98.7094853077949
ADCY5	126.69717921299676	98.69676064395311
MAB21L1	126.69717921299676	98.69676064395311
GJB1	126.67512477299677	98.67958029471933
NPPA	126.67376792299677	98.67852331223155
HAVCR2	126.67376792299677	98.67852331223155
PDXK	126.66709744299678	98.67332702631556
