syndrome	score	normalized_score
HOLOPROSENCEPHALY 7	0.166667	100.0
BRACHIAL AMELIA, CLEFT LIP, AND HOLOPROSENCEPHALY; ACLH	0.166667	100.0
TELECANTHUS	0.166667	100.0
FRYNS MICROPHTHALMIA SYNDROME	0.166667	100.0
#610829 HOLOPROSENCEPHALY 9; HPE9;;PITUITARY ANOMALIES WITH HOLOPROSENCEPHALY-LIKE FEATURES;;HOLOPROSENCEPHALY WITH MICROPHTHALMIA AND FIRST BRANCHIAL ARCH ANOMALIES	0.166667	100.0
601165 CLEFT LIP/PALATE WITH CHARACTERISTIC FACIES, INTESTINAL MALROTATION,AND LETHAL CONGENITAL HEART DISEASE	0.166667	100.0
SPONDYLOENCHONDRODYSPLASIA WITH IMMUNE DYSREGULATION; SPENCDI	0.0526316	31.578896842206316
MASTOCYTOSIS, CUTANEOUS; MASTC	0.0526316	31.578896842206316
HAIRY PALMS AND SOLES	0.0526316	31.578896842206316
#246200 DONOHUE SYNDROME;;LEPRECHAUNISMINSULIN RECEPTOR, DEFECT IN, INCLUDED	0.0526316	31.578896842206316
Mulchandani-Bhoj-Conlin syndrome	0.0526316	31.578896842206316
Dyschromatosis universalis hereditaria 3	0.0526316	31.578896842206316
PEUTZ-JEGHERS SYNDROME	0.0526316	31.578896842206316
AMYLOIDOSIS, PRIMARY LOCALIZED CUTANEOUS, 3; PLCA3	0.0526316	31.578896842206316
KAPOSI SARCOMA, SUSCEPTIBILITY TO	0.0526316	31.578896842206316
IMMUNOOSSEOUS DYSPLASIA, SCHIMKE TYPE	0.0526316	31.578896842206316
PSEUDOXANTHOMA ELASTICUM; PXE	0.0526316	31.578896842206316
HYPER-IGD SYNDROME	0.0526316	31.578896842206316
%112200 BLUE RUBBER BLEB NEVUS;;BEAN SYNDROME	0.0526316	31.578896842206316
NEURODEVELOPMENTAL DISORDER WITH COARSE FACIES AND MILD DISTAL SKELETAL ABNORMALITIES; NEDCFSA	0.0526316	31.578896842206316
MISMATCH REPAIR CANCER SYNDROME; MMRCS	0.0526316	31.578896842206316
SALT AND PEPPER DEVELOPMENTAL REGRESSION SYNDROME; SPDRS	0.0526316	31.578896842206316
DARIER-WHITE DISEASE; DAR	0.0526316	31.578896842206316
LENTIGINOSIS, INHERITED PATTERNED	0.0526316	31.578896842206316
MULTICENTRIC OSTEOLYSIS, NODULOSIS, AND ARTHROPATHY; MONA	0.0526316	31.578896842206316
CORNEODERMATOOSSEOUS SYNDROME	0.020408199999999998	12.244895510208979
BARTTER SYNDROME, TYPE 5, ANTENATAL, TRANSIENT	0.020408199999999998	12.244895510208979
PYRIDOXAMINE 5-PRIME-PHOSPHATE OXIDASE DEFICIENCY	0.020408199999999998	12.244895510208979
MITOCHONDRIAL COMPLEX V (ATP SYNTHASE) DEFICIENCY, NUCLEAR TYPE 2; MC5DN2	0.020408199999999998	12.244895510208979
