syndrome	score	normalized_score
FAMILIAL ADENOMATOUS POLYPOSIS 1; FAP1	5.4645201000000005	100.0
MUIR-TORRE SYNDROME; MRTES	5.3239548	97.42767347493148
MULTIPLE ENDOCRINE NEOPLASIA, TYPE I	5.049999	92.41431832229877
BASAL CELL NEVUS SYNDROME	4.59425407	84.07424597084014
#193300 VON HIPPEL-LINDAU SYNDROME; VHLVON HIPPEL-LINDAU SYNDROME, MODIFIERS OF, INCLUDED	4.55724563	83.39699638034087
BIRT-HOGG-DUBE SYNDROME	4.4078748	80.66352981298394
NEUROFIBROMATOSIS, TYPE II	4.3562024	79.717931680771
HYPERPARATHYROIDISM 2	3.6384615	66.58336749461311
TUBEROUS SCLEROSIS 2; TSC2	3.1730260000000006	58.06595898512662
TUBEROUS SCLEROSIS	3.1730260000000006	58.06595898512662
LI-FRAUMENI SYNDROME; LFS	3.0077598	55.04160923481643
#606719 MELANOMA-PANCREATIC CANCER SYNDROME;;FAMILIAL ATYPICAL MULTIPLE MOLE MELANOMA-PANCREATIC CARCINOMA SYNDROME;FAMMMPC	2.925	53.52711576630489
PARAGANGLIOMAS 4	2.8185891	51.5798102746479
NEUROFIBROMATOSIS, TYPE III, MIXED CENTRAL AND PERIPHERAL	2.705357	49.50767771903702
#150800 HEREDITARY LEIOMYOMATOSIS AND RENAL CELL CANCER; HLRCC;;MULTIPLE CUTANEOUS AND UTERINE LEIOMYOMATA 1, WITH OR WITHOUT RENALCELL CARCINOMA; MCUL1;;LEIOMYOMATOSIS AND RENAL CELL CANCER, HEREDITARY; LRCC;;LEIOMYOMA, MULTIPLE CUTANEOUS; MCL	2.6602561000000002	48.682337173579064
CHROMOSOME 17Q11.2 DELETION SYNDROME, 1.4-MB	2.555647742	46.768017963736646
PHACE ASSOCIATION	2.500843882	45.7651145248784
COWDEN SYNDROME 7; CWS7	2.3480861	42.96966718083807
#610069 POLYPOSIS SYNDROME, HEREDITARY MIXED, 2; HMPS2	2.2666667	41.479702856248984
STURGE-WEBER SYNDROME	2.25	41.17470443561915
PEUTZ-JEGHERS SYNDROME	2.1954886	40.17715297634278
PARAGANGLIOMAS 1	2.1260117899999997	38.90573647995182
SCHOPF-SCHULZ-PASSARGE SYNDROME; SSPS	2.1088234999999997	38.59119303083906
NEUROFIBROMATOSIS, TYPE I	2.1073771	38.564724100840984
SILVER-RUSSELL SYNDROME; SRS	2.0981288819999997	38.3954829263049
LYSINE-SPECIFIC METHYLTRANSFERASE 2A; KMT2A	2.0714286	37.906871273105935
#180295 RHABDOMYOSARCOMA, EMBRYONAL, 2; RMSE2	2.0384615	37.30357767372838
RETINOBLASTOMA; RB1	2.0202896	36.97103429082455
XERODERMA PIGMENTOSUM, COMPLEMENTATION GROUP F; XPF	2.0179448	36.92812475884204
COLORECTAL CANCER	1.9435901	35.5674435162202
CARNEY COMPLEX, TYPE 1; CNC1	1.8777770000000003	34.36307243155717
PITUITARY ADENOMA, GROWTH HORMONE-SECRETING, 1	1.7666660000000003	32.32975572731446
#308940 LEIOMYOMATOSIS, DIFFUSE, WITH ALPORT SYNDROME; DL-ATS;;LEIOMYOMATOSIS, ESOPHAGEAL AND VULVAL, WITH NEPHROPATHY;;ALPORT SYNDROME AND DIFFUSE LEIOMYOMATOSIS; ATS-DL;;CHROMOSOME Xq22.3 CENTROMERIC DELETION SYNDROME	1.76086957	32.22368181974479
CHEMODECTOMA, INTRAABDOMINAL, WITH CUTANEOUS ANGIOLIPOMAS	1.7	31.109776684690022
SCHINZEL-GIEDION MIDFACE-RETRACTION SYNDROME	1.7	31.109776684690022
AICARDI SYNDROME; AIC	1.67268869	30.60998329935688
TRICHORHINOPHALANGEAL SYNDROME, TYPE II	1.6694593000000002	30.55088588657584
#267000 PERLMAN SYNDROME; PRLMNS;;RENAL HAMARTOMAS, NEPHROBLASTOMATOSIS, AND FETAL GIGANTISM;;NEPHROBLASTOMATOSIS, FETAL ASCITES, MACROSOMIA, AND WILMS TUMOR	1.571062142	28.750230820818096
#158350 COWDEN SYNDROME 1; CWS1;;CS; CD;;MULTIPLE HAMARTOMA SYNDROME; MHAMDYSPLASTIC GANGLIOCYTOMA OF THE CEREBELLUM, INCLUDED;;CEREBELLOPARENCHYMAL DISORDER VI, INCLUDED; CPD6, INCLUDED;;CEREBELLAR GRANULE CELL HYPERTROPHY AND MEGALENCEPHALY, INCLUDED;;LHERMITTE-DUCLOS DISEASE, INCLUDED; LDD, INCLUDED;;PROTEUS-LIKE SYNDROME, INCLUDED	1.5175335820000002	27.770665204433964
FRONTONASAL DYSPLASIA 1; FND1	1.5129689800000001	27.68713358744897
#608232 LEUKEMIA, CHRONIC MYELOID; CML;;LEUKEMIA, CHRONIC MYELOGENOUS	1.5	27.449802957079427
JUVENILE POLYPOSIS/HEREDITARY HEMORRHAGIC TELANGIECTASIA SYNDROME; JPHT	1.4761900000000001	27.014083084807396
PARAGANGLIOMAS 2	1.45	26.534809525176783
#162210 NEUROFIBROMATOSIS, FAMILIAL SPINAL;;FSNF	1.392857	25.489100131592522
#208900 ATAXIA-TELANGIECTASIA; AT;;AT1;;LOUIS-BAR SYNDROMEAT, COMPLEMENTATION GROUP A, INCLUDED; ATA, INCLUDED;;AT, COMPLEMENTATION GROUP C, INCLUDED; ATC, INCLUDED;;AT, COMPLEMENTATION GROUP D, INCLUDED; ATD, INCLUDED;;AT, COMPLEMENTATION GROUP E, INCLUDED; ATE, INCLUDED;;ATAXIA-TELANGIECTASIA VARIANT, INCLUDED	1.3394441600000002	24.511652176007185
