syndrome	score	normalized_score
ANGIOEDEMA, HEREDITARY, TYPE I; HAE1	2.2	100.0
%210500 BILIARY ATRESIA, EXTRAHEPATIC; EHBA	2.04170431	92.80474136363635
DIAPHANOSPONDYLODYSOSTOSIS	2.000843882	90.94744918181816
LYMPHEDEMA, HEREDITARY, III	1.6938263820000001	76.99210827272728
MITOCHONDRIAL DNA DEPLETION SYNDROME 3 (HEPATOCEREBRAL TYPE)	1.6369386810000002	74.40630368181819
MYOCLONIC EPILEPSY OF LAFORA	1.5181308	69.00594545454545
172500 PHOTOMYOCLONUS, DIABETES MELLITUS, DEAFNESS, NEPHROPATHY, AND CEREBRALDYSFUNCTION;;HERRMANN SYNDROME	1.5025641	68.29836818181818
MARTINEZ-FRIAS SYNDROME	1.5	68.18181818181817
#600803 GALLBLADDER DISEASE 1; GBD1;;CHOLELITHIASIS, LOW PHOSPHOLIPID-ASSOCIATED; LPAC	1.3060683	59.3667409090909
EPILEPSY, FAMILIAL TEMPORAL LOBE, 3; ETL3	1.3055556	59.34343636363636
ANGIOEDEMA, HEREDITARY, TYPE III	1.3	59.09090909090908
SECKEL SYNDROME 10; SCKL10	1.2688679	57.675813636363635
Lymphatic malformation 1	1.2666667	57.57575909090909
HEPATOCELLULAR CARCINOMA	1.2016805	54.6218409090909
#215140 GREENBERG DYSPLASIA; GRBGD;;HYDROPS-ECTOPIC CALCIFICATION-MOTH-EATEN SKELETAL DYSPLASIA;;HEM SKELETAL DYSPLASIA;;MOTH-EATEN SKELETAL DYSPLASIA;;CHONDRODYSTROPHY, HYDROPIC AND PRENATALLY LETHAL TYPE	1.19485141	54.31142772727272
ALAGILLE SYNDROME 1; ALGS1	1.1597486	52.71584545454545
METACHROMATIC LEUKODYSTROPHY	1.159729851	52.71499322727272
#613470 HEMOLYTIC ANEMIA, NONSPHEROCYTIC, DUE TO GLUCOSE PHOSPHATE ISOMERASEDEFICIENCY	1.1375641	51.70745909090909
3-HYDROXYACYL-CoA DEHYDROGENASE DEFICIENCY	1.1188679000000001	50.85763181818182
#615207 IL21R IMMUNODEFICIENCY	1.1151515	50.68870454545454
CYSTIC FIBROSIS WITH HELICOBACTER PYLORI GASTRITIS, MEGALOBLASTIC ANEMIA, AND MENTAL RETARDATION	1.111111	50.50504545454545
Congenital disorder of glycosylation, type IIh	1.110634012	50.48336418181818
CRANIOECTODERMAL DYSPLASIA 1	1.08894051	49.4972959090909
MECKEL SYNDROME, TYPE 6; MKS6	1.0788114	49.03688181818182
WILSON DISEASE	1.0771597099999999	48.96180499999999
CHOLESTASIS-LYMPHEDEMA SYNDROME	1.0624645099999999	48.29384136363635
DEVELOPMENTAL DELAY AND SEIZURES WITH OR WITHOUT MOVEMENT ABNORMALITIES; DEDSM	1.036787662	47.12671190909091
MULTIPLE ACYL-CoA DEHYDROGENASE DEFICIENCY; MADD	1.03205261	46.91148227272727
CARNITINE DEFICIENCY, SYSTEMIC PRIMARY	1.02986511	46.81205045454545
MEVALONIC ACIDURIA; MEVA	1.028831002	46.76504554545454
HYPERORNITHINEMIA-HYPERAMMONEMIA-HOMOCITRULLINURIA SYNDROME	1.019653592	46.34789054545455
#264470 PEROXISOMAL ACYL-CoA OXIDASE DEFICIENCY;;STRAIGHT-CHAIN ACYL-CoA OXIDASE DEFICIENCY;;PSEUDONEONATAL ADRENOLEUKODYSTROPHY	1.011912961	45.99604368181818
BILIARY MALFORMATION WITH RENAL TUBULAR INSUFFICIENCY	1.01	45.90909090909091
CORPUS CALLOSUM, AGENESIS OF, WITH FACIAL ANOMALIES AND CEREBELLAR ATAXIA; CCAFCA	1.008433112	45.83786872727273
AUTOIMMUNE LYMPHOPROLIFERATIVE SYNDROME, TYPE III; ALPS3	1.00318471	45.599304999999994
3-METHYLCROTONYL-CoA CARBOXYLASE 1 DEFICIENCY; MCC1D	1.001759633	45.53452877272727
COFFIN-SIRIS SYNDROME 1; CSS1	1.001759633	45.53452877272727
#158350 COWDEN SYNDROME 1; CWS1;;CS; CD;;MULTIPLE HAMARTOMA SYNDROME; MHAMDYSPLASTIC GANGLIOCYTOMA OF THE CEREBELLUM, INCLUDED;;CEREBELLOPARENCHYMAL DISORDER VI, INCLUDED; CPD6, INCLUDED;;CEREBELLAR GRANULE CELL HYPERTROPHY AND MEGALENCEPHALY, INCLUDED;;LHERMITTE-DUCLOS DISEASE, INCLUDED; LDD, INCLUDED;;PROTEUS-LIKE SYNDROME, INCLUDED	1.001759633	45.53452877272727
#116860 CEREBRAL CAVERNOUS MALFORMATIONS; CCM;;CAVERNOUS ANGIOMA, FAMILIAL;;CAVERNOUS ANGIOMATOUS MALFORMATIONS; CAM;;CEREBRAL CAPILLARY MALFORMATIONSCEREBRAL CAVERNOUS MALFORMATIONS 1, INCLUDED; CCM1, INCLUDED;;CAVERNOUS MALFORMATIONS OF CNS AND RETINA, INCLUDED;;HYPERKERATOTIC CUTANEOUS CAPILLARY-VENOUS MALFORMATIONS ASSOCIATEDWITH CEREBRAL CAPILLARY MALFORMATIONS, INCLUDED	1.000915751	45.49617049999999
268040 RETINOHEPATOENDOCRINOLOGIC SYNDROME;;RHE SYNDROME	1.0	45.45454545454545
AUTOIMMUNE INTERSTITIAL LUNG, JOINT, AND KIDNEY DISEASE; AILJK	1.0	45.45454545454545
ENTEROKINASE DEFICIENCY	1.0	45.45454545454545
PORTAL VEIN, CAVERNOUS TRANSFORMATION OF	1.0	45.45454545454545
CHONDROITIN-6-SULFATURIA, DEFECTIVE CELLULAR IMMUNITY, NEPHROTIC SYNDROME	1.0	45.45454545454545
EPILEPSY, ROLANDIC, WITH PAROXYSMAL EXERCISE-INDUCED DYSTONIA AND WRITER'S CRAMP; EPRPDC	1.0	45.45454545454545
HEPATIC ADENOMAS, FAMILIAL	1.0	45.45454545454545
CARDIAC-UROGENITAL SYNDROME; CUGS	1.0	45.45454545454545
CHOLANGIOCARCINOMA	1.0	45.45454545454545
EPILEPSY, LATERAL TEMPORAL LOBE, AUTOSOMAL DOMINANT	0.9484125999999999	43.109663636363635
%265300 LYMPHANGIECTASIA, PULMONARY, CONGENITAL; CPL;;LYMPHANGIOMATOSIS, PULMONARY;;PULMONARY CYSTIC LYMPHANGIECTASIS	0.8666667	39.39394090909091
CHOLESTASIS, BENIGN RECURRENT INTRAHEPATIC 1	0.83651771	38.023532272727266
MITOCHONDRIAL DNA DEPLETION SYNDROME 4A (ALPERS TYPE)	0.831685692	37.80389509090909
PERIODIC FEVER, FAMILIAL, AUTOSOMAL DOMINANT	0.6394928	29.06785454545454
EPILEPSY, FAMILIAL TEMPORAL LOBE, 4	0.6388886	29.040390909090906
