syndrome	score	normalized_score
CHRONIC THROMBOEMBOLIC PULMONARY HYPERTENSION	3.0	100.0
PHACE ASSOCIATION	2.5	83.33333333333334
RECURRENT ACUTE PANCREATITIS	2.3758507300000002	79.19502433333334
AFRICAN IRON OVERLOAD	1.8137274700000001	60.457582333333335
MITOCHONDRIAL DNA DEPLETION SYNDROME 3 (HEPATOCEREBRAL TYPE)	1.4601572	48.67190666666667
ACQUIRED VON WILLEBRAND SYNDROME	1.35246421	45.08214033333333
HEPATOCELLULAR CARCINOMA	1.33414411	44.471470333333336
AUTOIMMUNE HEPATITIS	1.28246338	42.74877933333334
SECKEL SYNDROME 10; SCKL10	1.25934579	41.978193000000005
%210500 BILIARY ATRESIA, EXTRAHEPATIC; EHBA	1.19721556	39.90718533333333
HEPATOCELLULAR CARCINOMA	1.1145833	37.15277666666667
STURGE-WEBER SYNDROME	1.0833333	36.111110000000004
NON-INVOLUTING CONGENITAL HEMANGIOMA	1.083333	36.1111
RAPIDLY INVOLUTING CONGENITAL HEMANGIOMA	1.083333	36.1111
CRANIOECTODERMAL DYSPLASIA 1	1.0726332	35.75444
HEREDITARY THROMBOPHILIA DUE TO CONGENITAL ANTITHROMBIN DEFICIENCY	1.0714286	35.714286666666666
ALACRIMIA-CHOREOATHETOSIS-LIVER DYSFUNCTION SYNDROME	1.06285115	35.42837166666666
3-HYDROXY-3-METHYLGLUTARIC ACIDURIA	1.04804063	34.93468766666667
WILSON DISEASE	1.04164923	34.721641
RELAPSING FEVER	1.0394877299999998	34.649590999999994
COMBINED IMMUNODEFICIENCY-ENTEROPATHY SPECTRUM	1.0204082	34.01360666666667
CARNITINE DEFICIENCY, SYSTEMIC PRIMARY	1.01497094	33.83236466666666
MEVALONIC ACIDURIA; MEVA	1.01041508	33.68050266666667
MOSAIC TRISOMY 1	1.00994383	33.66479433333333
PRIMARY SCLEROSING CHOLANGITIS	1.00812546	33.604182
ATELOSTEOGENESIS TYPE II	1.00532136	33.510712
PREECLAMPSIA	1.00392157	33.464052333333335
ISOTRETINOIN-LIKE SYNDROME	1.00342466	33.44748866666667
CARDIAC-UROGENITAL SYNDROME; CUGS	1.00297619	33.43253966666666
CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IIH	1.00163132	33.38771066666666
NORRIE DISEASE	1.0	33.33333333333333
HYPOPLASMINOGENEMIA	1.0	33.33333333333333
ATYPICAL HEMOLYTIC UREMIC SYNDROME	1.0	33.33333333333333
FLAUJEAC FACTOR DEFICIENCY	1.0	33.33333333333333
CONGENITAL MACROGLOSSIA	1.0	33.33333333333333
LOWRY-MACLEAN SYNDROME	1.0	33.33333333333333
CHONDROITIN-6-SULFATURIA, DEFECTIVE CELLULAR IMMUNITY, NEPHROTIC SYNDROME	1.0	33.33333333333333
THROMBOPHILIA DUE TO DEFICIENCY OF ACTIVATED PROTEIN C COFACTOR	1.0	33.33333333333333
268040 RETINOHEPATOENDOCRINOLOGIC SYNDROME;;RHE SYNDROME	1.0	33.33333333333333
HEMIFACIAL HYPERPLASIA WITH STRABISMUS	1.0	33.33333333333333
CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IIA; CDG2A	0.9823356799999999	32.74452266666666
HYPERCHOLESTEROLEMIA DUE TO CHOLESTEROL 7ALPHA-HYDROXYLASE DEFICIENCY	0.9759634	32.532113333333335
ISOLATED BILIARY ATRESIA	0.91761244	30.587081333333334
PSYCHOMOTOR DELAY DUE TO S-ADENOSYLHOMOCYSTEINE HYDROLASE DEFICIENCY	0.89614881	29.871627
KASABACH-MERRITT SYNDROME	0.8728956	29.096519999999998
MARTINEZ-FRIAS SYNDROME	0.833333	27.777766666666665
JUVENILE POLYPOSIS SYNDROME	0.8013090399999999	26.71030133333333
SOMATOSTATINOMA	0.7064654800000001	23.548849333333337
IMMUNODEFICIENCY BY DEFECTIVE EXPRESSION OF MHC CLASS II	0.70369004	23.456334666666667
HEREDITARY PHEOCHROMOCYTOMA-PARAGANGLIOMA	0.7	23.333333333333332
BECKWITH-WIEDEMANN SYNDROME	0.6599990500000001	21.99996833333334
PRIMARY HEPATIC NEUROENDOCRINE CARCINOMA	0.6582567500000002	21.94189166666667
PSEUDOXANTHOMA ELASTICUM-LIKE DISORDER WITH MULTIPLE COAGULATION FACTOR DEFICIENCY	0.605303	20.17676666666667
ALAGILLE SYNDROME 1; ALGS1	0.6039837800000001	20.132792666666667
PMM2-CDG	0.58820898	19.606966
GALLBLADDER NEUROENDOCRINE TUMOR	0.5839289000000001	19.46429666666667
PETERS-PLUS SYNDROME; PTRPLS	0.57109983	19.036661
SICKLE CELL ANEMIA	0.5698411999999999	18.994706666666662
MECKEL SYNDROME, TYPE 6; MKS6	0.5692983	18.97661
LATHOSTEROLOSIS	0.56760109	18.920036333333336
MECKEL SYNDROME	0.5666667	18.88889
ASPARTYLGLUCOSAMINURIA; AGU	0.56458063	18.819354333333337
METACHROMATIC LEUKODYSTROPHY, ADULT FORM	0.5625	18.75
METACHROMATIC LEUKODYSTROPHY	0.5625	18.75
CHOLESTASIS, INTRAHEPATIC, OF PREGNANCY, 1; ICP1	0.55918473	18.639491
CHOLESTASIS, INTRAHEPATIC, OF PREGNANCY 3	0.5552631600000001	18.508772000000004
ACQUIRED PURPURA FULMINANS	0.5525252999999999	18.417509999999996
CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IE	0.5487928500000001	18.293095000000005
ALAGILLE SYNDROME	0.54405674	18.13522466666667
RING CHROMOSOME 13 SYNDROME	0.54378286	18.126095333333332
PULMONARY FIBROSIS-HEPATIC HYPERPLASIA-BONE MARROW HYPOPLASIA SYNDROME	0.53922557	17.974185666666667
GASTROINTESTINAL DEFECTS AND IMMUNODEFICIENCY SYNDROME; GIDID	0.5357143	17.857143333333333
CONGENITAL FACTOR II DEFICIENCY	0.530303	17.676766666666666
X-LINKED FEMALE RESTRICTED FACIAL DYSMORPHISM-SHORT STATURE-CHOANAL ATRESIA-INTELLECTUAL DISABILITY	0.52947781	17.649260333333334
SPLENOPORTAL VASCULAR ANOMALIES	0.52536235	17.512078333333335
GRAFT VERSUS HOST DISEASE	0.52123293	17.374431
ADNP SYNDROME	0.51362459	17.120819666666666
XYLT1-CDG	0.50983366	16.994455333333335
NEURODEGENERATION DUE TO 3-HYDROXYISOBUTYRYL-COA HYDROLASE DEFICIENCY	0.50848064	16.949354666666668
PIGMENTED NODULAR ADRENOCORTICAL DISEASE, PRIMARY, 4	0.50813008	16.937669333333336
MICROGNATHIA-RECURRENT INFECTIONS-BEHAVIORAL ABNORMALITIES-MILD INTELLECTUAL DISABILITY SYNDROME	0.50804158	16.934719333333334
BRANCHIOSKELETOGENITAL SYNDROME	0.50657895	16.885965
MOSAIC TRISOMY 9	0.50640085	16.880028333333332
MATTHEW-WOOD SYNDROME	0.50549451	16.849817
IDIOPATHIC HYPEREOSINOPHILIC SYNDROME	0.50406537	16.802179
3-HYDROXY-3-METHYLGLUTARYL-COA LYASE DEFICIENCY; HMGCLD	0.50170358	16.72345266666667
DIAPHANOSPONDYLODYSOSTOSIS	0.50163132	16.721044
FAMILIAL CEREBRAL CAVERNOUS MALFORMATION	0.5	16.666666666666664
MAFFUCCI SYNDROME	0.5	16.666666666666664
AGEL AMYLOIDOSIS	0.5	16.666666666666664
PORTAL VEIN, CAVERNOUS TRANSFORMATION OF	0.5	16.666666666666664
HEMANGIOMAS, CAVERNOUS, OF FACE AND SUPRAUMBILICAL MIDLINE RAPHE	0.5	16.666666666666664
HEMIFACIAL ATROPHY, PROGRESSIVE; HFA	0.5	16.666666666666664
FACTOR V EXCESS WITH SPONTANEOUS THROMBOSIS	0.5	16.666666666666664
BLEEDING DISORDER, PLATELET-TYPE, 17; BDPLT17	0.5	16.666666666666664
3-METHYLCROTONYL-COA CARBOXYLASE 1 DEFICIENCY; MCC1D	0.5	16.666666666666664
ANGIOMA, TUFTED	0.5	16.666666666666664
MANDIBULOACRAL DYSPLASIA	0.5	16.666666666666664
234800 HEMANGIOMATOSIS, CUTANEOUS, WITH ASSOCIATED FEATURES	0.5	16.666666666666664
URUGUAY FACIOCARDIOMUSCULOSKELETAL SYNDROME; FCMSU	0.5	16.666666666666664
SPONDYLOPERIPHERAL DYSPLASIA	0.5	16.666666666666664
BRAIN DOPAMINE-SEROTONIN VESICULAR TRANSPORT DISEASE	0.5	16.666666666666664
NPHP3-RELATED MECKEL-LIKE SYNDROME	0.5	16.666666666666664
HEMIPARKINSONISM-HEMIATROPHY SYNDROME	0.5	16.666666666666664
TATSUMI FACTOR DEFICIENCY	0.5	16.666666666666664
PRIMARY BILIARY CHOLANGITIS	0.49442811	16.480936999999997
HUTCHINSON-GILFORD PROGERIA SYNDROME	0.47298178999999996	15.766059666666665
NEUROFIBROMATOSIS TYPE 1	0.4658117	15.527056666666667
CRANIOECTODERMAL DYSPLASIA 2; CED2	0.45271553000000003	15.090517666666667
BILE ACID SYNTHESIS DEFECT, CONGENITAL, 1; CBAS1	0.43304546	14.434848666666667
CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IC; CDG1C	0.43253959999999997	14.417986666666666
LYSINURIC PROTEIN INTOLERANCE	0.42716239999999994	14.238746666666666
JOUBERT SYNDROME WITH HEPATIC DEFECT	0.42593512999999994	14.197837666666665
LEIGH SYNDROME, FRENCH CANADIAN TYPE; LSFC	0.4252355	14.174516666666667
CHOLESTASIS-LYMPHEDEMA SYNDROME	0.41654979000000003	13.884993000000001
8Q24.3 MICRODELETION SYNDROME	0.41633538000000003	13.877846000000002
MULTIPLE ACYL-COA DEHYDROGENASE DEFICIENCY; MADD	0.41215906999999996	13.738635666666665
KLATSKIN TUMOR	0.41172833999999997	13.724277999999998
IMMUNE DEFICIENCY DISEASE	0.4047616	13.492053333333335
SILVER-RUSSELL SYNDROME; SRS	0.39380381	13.126793666666666
PANCREATIC HYPOPLASIA-DIABETES-CONGENITAL HEART DISEASE SYNDROME	0.3897059	12.990196666666668
PEROXISOME BIOGENESIS DISORDER 5A (ZELLWEGER)	0.37950525999999996	12.650175333333333
PEROXISOME BIOGENESIS DISORDER 1A (ZELLWEGER)	0.37871376	12.623792
SARCOIDOSIS	0.37495938	12.498646
GLYCOGEN STORAGE DISEASE IA	0.37020814999999996	12.340271666666665
GLYCOGEN STORAGE DISEASE IB	0.37020814999999996	12.340271666666665
POLYCYSTIC KIDNEY DISEASE 4 WITH OR WITHOUT POLYCYSTIC LIVER DISEASE; PKD4	0.36925798	12.308599333333332
VON HIPPEL-LINDAU DISEASE	0.3679893	12.26631
PEROXISOME BIOGENESIS DISORDER 2A (ZELLWEGER); PBD2A	0.36275503	12.091834333333333
CONGENITAL BILE ACID SYNTHESIS DEFECT TYPE 3	0.35875800999999996	11.958600333333331
AGAMMAGLOBULINEMIA-MICROCEPHALY-CRANIOSYNOSTOSIS-SEVERE DERMATITIS SYNDROME	0.3579445	11.931483333333333
MULTIPLE CONGENITAL ANOMALIES-HYPOTONIA-SEIZURES SYNDROME	0.34829545	11.609848333333334
CHYLOMICRON RETENTION DISEASE	0.34660036	11.553345333333333
THUMB AGENESIS, SHORT STATURE, AND IMMUNODEFICIENCY	0.3459912	11.53304
BLOOM SYNDROME	0.344322	11.4774
C SYNDROME	0.34388349	11.462783
