syndrome	score	normalized_score
AURICULOCONDYLAR SYNDROME	2.840297964	100.0
TOWNES-BROCKS SYNDROME 1; TBS1	2.6112900440000004	91.93718677045112
MICROCEPHALIC PRIMORDIAL DWARFISM DUE TO RTTN DEFICIENCY	2.30854581	81.27829682871963
INTELLECTUAL DISABILITY-FACIAL DYSMORPHISM-HAND ANOMALIES SYNDROME	2.17424276	76.54981229286267
MULTIPLE CONGENITAL ANOMALIES-HYPOTONIA-SEIZURES SYNDROME	1.7126602999999998	60.298613797126244
CZEIZEL-LOSONCI SYNDROME	1.63824887	57.67876788859325
DEXTROCARDIA	1.567462854	55.18656401078912
PALLISTER-HALL SYNDROME	1.5415581040000004	54.27452061504911
PSEUDOAMINOPTERIN SYNDROME	1.440425744	50.713895593244175
OCULODENTODIGITAL DYSPLASIA, AUTOSOMAL RECESSIVE	1.31862132	46.42545735388205
OROFACIODIGITAL SYNDROME TYPE 4	1.280181324	45.07207836029699
MANDIBULOFACIAL DYSOSTOSIS-MICROCEPHALY SYNDROME	1.2611340400000002	44.40146970439473
TRISOMY 8P	1.2595916600000001	44.34716624681565
MIDDLE EAR NEUROENDOCRINE TUMOR	1.20150376	42.30203222439095
POLYDACTYLY, PREAXIAL IV; PPD4	1.1833333000000001	41.66229441412226
EARLOBE CREASE	1.125	39.60852045310272
ALLAN-HERNDON-DUDLEY SYNDROME	1.11099164	39.115320085481
GREIG CEPHALOPOLYSYNDACTYLY SYNDROME	1.10499494	38.904190828057786
DYSTROPHIC EPIDERMOLYSIS BULLOSA	1.08382406	38.158815509399844
SYNDACTYLY-POLYDACTYLY-EARLOBE SYNDROME	1.0833333	38.14153704051312
DUANE-RADIAL RAY SYNDROME; DRRS	1.0518888800000001	37.0344553047745
OTOSCLEROSIS 7	1.05030887	36.97882698619574
DEAFNESS, AUTOSOMAL DOMINANT 1	1.04695826	36.860860137559854
CORNELIA DE LANGE SYNDROME 1	1.0437924400000003	36.749399296474664
BNAR SYNDROME	1.0409413	36.64901757469274
EMANUEL SYNDROME	1.037322234	36.521599041641956
MICROCEPHALY-FACIAL DYSMORPHISM-OCULAR ANOMALIES-MULTIPLE CONGENITAL ANOMALIES SYNDROME	1.02638217	36.1364259316844
DEAFNESS, AUTOSOMAL DOMINANT 6	1.0232558	36.02635402938309
