syndrome	score	normalized_score
DRAVET SYNDROME	2.6655187000000007	100.0
CHILDHOOD ABSENCE EPILEPSY	1.5212657840000001	57.072035697967515
MYOCLONIC-ASTASTIC EPILEPSY	1.2186896	45.72054212187668
EPILEPSY, FAMILIAL TEMPORAL LOBE, 3; ETL3	1.1936939999999998	44.78280343709461
MICROPHTHALMIA-BRAIN ATROPHY SYNDROME	1.15211626	43.22296669687591
OBESITY	1.00390625	37.66269769557422
HEMIDYSTONIA-HEMIATROPHY SYNDROME	1.000541419	37.53646219026712
EHLERS-DANLOS SYNDROME, TYPE I	1.0	37.516150233723735
PLUMMER-VINSON SYNDROME	1.0	37.516150233723735
HOMOZYGOUS FAMILIAL HYPERCHOLESTEROLEMIA	1.0	37.516150233723735
DIABETES MELLITUS, NONINSULIN-DEPENDENT	1.0	37.516150233723735
CEREBELLAR ATAXIA, AREFLEXIA, PES CAVUS, OPTIC ATROPHY, AND SENSORINEURAL HEARING LOSS; CAPOS	1.0	37.516150233723735
PAROXYSMAL KINESIGENIC DYSKINESIA	1.0	37.516150233723735
MYOCLONIC EPILEPSY OF LAFORA	0.93444076	35.056619936674984
FEMALE RESTRICTED EPILEPSY WITH INTELLECTUAL DISABILITY	0.91443075	34.30592139533666
LAFORA DISEASE	0.7715289599999999	28.944796373028623
EPILEPSY, LATERAL TEMPORAL LOBE, AUTOSOMAL DOMINANT	0.7706171	28.91058689627651
EARLY MYOCLONIC ENCEPHALOPATHY	0.70941035	26.614345267958534
ALACRIMIA-CHOREOATHETOSIS-LIVER DYSFUNCTION SYNDROME	0.6945606699999999	26.057242442155808
ROLANDIC EPILEPSY	0.6461768999999999	24.242069657961874
GENERALIZED EPILEPSY WITH FEBRILE SEIZURES-PLUS	0.5939684000000001	22.283407728484512
NORMOSMIC CONGENITAL HYPOGONADOTROPIC HYPOGONADISM	0.5833333	21.884419719133838
SPORADIC INFANTILE BILATERAL STRIATAL NECROSIS	0.5555556	20.84230735278653
172500 PHOTOMYOCLONUS, DIABETES MELLITUS, DEAFNESS, NEPHROPATHY, AND CEREBRALDYSFUNCTION;;HERRMANN SYNDROME	0.5333330000000001	20.00860095260258
EPILEPSY, FAMILIAL TEMPORAL LOBE, 4	0.527027	19.772024109228717
DEVELOPMENTAL DELAY AND SEIZURES WITH OR WITHOUT MOVEMENT ABNORMALITIES; DEDSM	0.517787982	19.425411721928636
ISOLATED SUCCINATE-COQ REDUCTASE DEFICIENCY	0.515429128	19.336916600885218
XQ12-Q13.3 DUPLICATION SYNDROME	0.511011184	19.17117235005704
46,XY DISORDER OF SEX DEVELOPMENT-ADRENAL INSUFFICIENCY DUE TO CYP11A1 DEFICIENCY	0.50969036	19.12162011844073
INHERITED ISOLATED ADRENAL INSUFFICIENCY DUE TO PARTIAL CYP11A1 DEFICIENCY	0.50969036	19.12162011844073
EPILEPSY, BENIGN NEONATAL, 2	0.50704225	19.022273225845307
IDIOPATHIC INTRACRANIAL HYPERTENSION	0.50390625	18.90462257871235
NON-PROGRESSIVE CEREBELLAR ATAXIA WITH INTELLECTUAL DISABILITY	0.5030581	18.872803255891615
INTELLECTUAL DISABILITY-CRANIOFACIAL DYSMORPHISM-CRYPTORCHIDISM SYNDROME	0.501811934	18.826051905019458
MYASTHENIC SYNDROME, CONGENITAL, 4A, SLOW-CHANNEL; CMS4A	0.500961538	18.7941483209253
PITUITARY DEFICIENCY DUE TO EMPTY SELLA TURCICA SYNDROME	0.500541419	18.77838707340526
CREST SYNDROME	0.5	18.758075116861868
PAROXYSMAL HEMICRANIA	0.5	18.758075116861868
MYASTHENIC SYNDROME, CONGENITAL, 6, PRESYNAPTIC; CMS6	0.5	18.758075116861868
RESTRICTIVE DERMOPATHY	0.5	18.758075116861868
RHYNS SYNDROME	0.5	18.758075116861868
ISPD-RELATED  LIMB-GIRDLE MUSCULAR DYSTROPHY R20	0.5	18.758075116861868
EHLERS-DANLOS SYNDROME, VASCULAR TYPE; EDSVASC	0.5	18.758075116861868
EPILEPSY, FAMILIAL TEMPORAL LOBE, 7; ETL7	0.5	18.758075116861868
BULIMIA NERVOSA, SUSCEPTIBILITY TO, 1	0.5	18.758075116861868
INHALATIONAL ANTHRAX	0.5	18.758075116861868
CITRULLINEMIA TYPE II	0.47673141899999993	17.885127536340292
CDKL5-RELATED EPILEPTIC ENCEPHALOPATHY	0.44703715	16.77111287945569
PRIMARY HYPERALDOSTERONISM-SEIZURES-NEUROLOGICAL ABNORMALITIES SYNDROME	0.43717484000000006	16.401116975844136
HYPOTHYROIDISM, CONGENITAL, NONGOITROUS, 6; CHNG6	0.4242421	15.915930359070446
CLCN4-RELATED X-LINKED INTELLECTUAL DISABILITY SYNDROME	0.42357369	15.890854189092723
PROGRESSIVE MYOCLONIC EPILEPSY TYPE 3	0.42126578400000003	15.804270440871413
SPINOCEREBELLAR ATAXIA TYPE 10	0.409852838	15.376100644126034
3-PHOSPHOGLYCERATE DEHYDROGENASE DEFICIENCY, INFANTILE/JUVENILE FORM	0.38965681	14.618423423553544
PLACENTAL INSUFFICIENCY	0.38310061	14.372460039391205
X-LINKED INTELLECTUAL DISABILITY, SNYDER TYPE	0.38140101	14.308697590453967
PERIORAL MYOCLONIA WITH ABSENCES	0.36508484399999996	13.69657785555959
CHROMOSOME 17Q12 DELETION SYNDROME	0.362413984	13.59637747054635
CHROMOSOME 5Q12 DELETION SYNDROME	0.358088191	13.434090370478359
EPILEPSY, JUVENILE ABSENCE	0.35751765999999996	13.41268624376936
EPILEPSY WITH GRAND MAL SEIZURES ON AWAKENING	0.35751765999999996	13.41268624376936
CENTRALOPATHIC EPILEPSY	0.35470090000000004	13.30701225243702
MENTAL RETARDATION, X-LINKED 12; MRX12	0.353337972	13.25588044083127
MITOCHONDRIAL DNA DEPLETION SYNDROME 4A (ALPERS TYPE)	0.348302828	13.066981222078836
COG4-CDG	0.3480389	13.057079659579948
MITOCHONDRIAL DNA DEPLETION SYNDROME 7 (HEPATOCEREBRAL TYPE)	0.34754076199999995	13.038391439534822
EARLY INFANTILE EPILEPTIC ENCEPHALOPATHY	0.34552988399999995	12.962951038385132
NEURODEVELOPMENTAL DISORDER WITH SEIZURES AND SPEECH AND WALKING IMPAIRMENT; NEDSSWI	0.343806829	12.898308648144162
ACITRETIN/ETRETINATE EMBRYOPATHY	0.34326541	12.87799669160077
PROGERIA-SHORT STATURE-PIGMENTED NEVI SYNDROME	0.34268041	12.856049743714044
EPILEPSY, FAMILIAL ADULT MYOCLONIC, 5; FAME5	0.34037525	12.769569014841272
COMBINED OXIDATIVE PHOSPHORYLATION DEFECT TYPE 29	0.34037525	12.769569014841272
PREECLAMPSIA	0.33962231	12.741321604684291
PROXIMAL 16P11.2 MICRODUPLICATION SYNDROME	0.336913343	12.639691591734092
OROFACIODIGITAL SYNDROME TYPE 3	0.33643859	12.621880686862182
SEVERE COMBINED IMMUNODEFICIENCY, AUTOSOMAL RECESSIVE, T CELL-NEGATIVE, B CELL-NEGATIVE, NK CELL-POSITIVE	0.33462	12.553654191208633
MENTAL RETARDATION, AUTOSOMAL RECESSIVE 58; MRT58	0.33385793399999997	12.52506440866462
SPINOCEREBELLAR ATAXIA TYPE 42	0.333333	12.505370905857832
ROLANDIC EPILEPSY-PAROXYSMAL EXERCISE-INDUCED DYSTONIA-WRITER'S CRAMP SYNDROME	0.333333	12.505370905857832
EPILEPSY, ROLANDIC, WITH PAROXYSMAL EXERCISE-INDUCED DYSTONIA AND WRITER'S CRAMP; EPRPDC	0.333333	12.505370905857832
T-B+ SEVERE COMBINED IMMUNODEFICIENCY DUE TO CD3DELTA/CD3EPSILON/CD3ZETA	0.333333	12.505370905857832
SEVERE COMBINED IMMUNODEFICIENCY, AUTOSOMAL RECESSIVE, T CELL-NEGATIVE, B CELL-POSITIVE, NK CELL-POSITIVE	0.333333	12.505370905857832
RECURRENT METABOLIC ENCEPHALOMYOPATHIC CRISES-RHABDOMYOLYSIS-CARDIAC ARRHYTHMIA-INTELLECTUAL DISABILITY SYNDROME	0.316190844	11.862263206031905
EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 52; EIEE52	0.30169739799999995	11.31852490849154
OBESITY DUE TO PRO-OPIOMELANOCORTIN DEFICIENCY	0.2760734	10.357211149934905
OBESITY DUE TO PROHORMONE CONVERTASE I DEFICIENCY	0.2760734	10.357211149934905
PALLISTER-HALL SYNDROME	0.27433443399999996	10.291971840227566
ESOPHAGEAL ATRESIA	0.27222219999999997	10.212728952154787
DISTAL MONOSOMY 12Q	0.268661872	10.079159152025456
BETA-KETOTHIOLASE DEFICIENCY	0.26314042899999995	9.87201586693051
PRIMARY NON-ESSENTIAL CUTIS VERTICIS GYRATA	0.256097019	9.6077742392128
EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 34; EIEE34	0.255609334	9.589478175486068
MITOCHONDRIAL DNA DEPLETION SYNDROME 14	0.2526316	9.477765059386002
LYSINURIC PROTEIN INTOLERANCE	0.251811934	9.447014346588526
DYSTONIA 6, TORSION	0.25	9.379037558430934
METAPHYSEAL CHONDRODYSPLASIA, SPAHR TYPE	0.25	9.379037558430934
DERMOID CYSTS, FAMILIAL FRONTONASAL	0.25	9.379037558430934
CONGENITAL FACTOR II DEFICIENCY	0.25	9.379037558430934
FETAL AND NEONATAL ALLOIMMUNE THROMBOCYTOPENIA	0.25	9.379037558430934
HEMOPHILIA B	0.25	9.379037558430934
HYPEREKPLEXIA 1; HKPX1	0.25	9.379037558430934
SEVERE HEMOPHILIA A	0.25	9.379037558430934
HYPERPARATHYROIDISM 2	0.25	9.379037558430934
TRICHOTHIODYSTROPHY	0.244895088	9.187520912908994
EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 19; EIEE19	0.24302453400000004	9.117344928024702
SKELETAL DYSPLASIA-T-CELL IMMUNODEFICIENCY-DEVELOPMENTAL DELAY SYNDROME	0.23852347200000004	8.948482409821397
WIEDEMANN-RAUTENSTRAUCH SYNDROME	0.236282169	8.8643973497541
LENNOX-GASTAUT SYNDROME	0.233096244	8.744873708820725
EPILEPSY, FAMILIAL TEMPORAL LOBE, 2; ETL2	0.22592915000000002	8.475991933577506
MENTAL RETARDATION, TRUNCAL OBESITY, RETINAL DYSTROPHY, AND MICROPENIS SYNDROME; MORMS	0.22440085	8.418656001175304
TALL STATURE-INTELLECTUAL DISABILITY-RENAL ANOMALIES SYNDROME	0.22433443400000003	8.416164328541381
GITELMAN SYNDROME	0.22350960000000003	8.385219732279499
JUVENILE MYOCLONIC EPILEPSY	0.22143680000000002	8.307456256075035
SPASTIC PARAPLEGIA-SEVERE DEVELOPMENTAL DELAY-EPILEPSY SYNDROME	0.220732694	8.28104090959857
OBESITY DUE TO MELANOCORTIN 4 RECEPTOR DEFICIENCY	0.2192308	8.224695628659441
PYCR2-RELATED MICROCEPHALY-PROGRESSIVE LEUKOENCEPHALOPATHY	0.218319744	8.190516314892106
TALL STATURE-INTELLECTUAL DISABILITY-FACIAL DYSMORPHISM SYNDROME	0.216493709	8.122010511500068
COHEN SYNDROME	0.215213751	8.073991414879211
KEPPEN-LUBINSKY SYNDROME	0.214851769	8.060411243785307
EARLY-ONSET EPILEPTIC ENCEPHALOPATHY AND INTELLECTUAL DISABILITY DUE TO GRIN2A MUTATION	0.21344093000000003	8.007481995905712
MENTAL RETARDATION, X-LINKED, SYNDROMIC 33	0.212989481	7.9905453673988465
CONGENITAL ADRENAL HYPERPLASIA DUE TO 11-BETA-HYDROXYLASE DEFICIENCY	0.2117647	7.944596299399436
SOLITARY FIBROUS TUMOUR/HEMANGIOPERICYTOMA	0.20520833000000002	7.698626537491557
HERPES SIMPLEX VIRUS ENCEPHALITIS	0.20518830000000002	7.697875089002376
BANNAYAN-RILEY-RUVALCABA SYNDROME	0.204783931	7.682704720848514
SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	0.202188528	7.585335191983457
MYOPATHY, CENTRONUCLEAR, X-LINKED; CNMX	0.20152905000000002	7.560594116259622
CONGENITAL LIPOID ADRENAL HYPERPLASIA DUE TO STAR DEFICENCY	0.20128700000000002	7.551513332095549
ROMANO-WARD SYNDROME	0.200541419	7.523542003288139
PITUITARY GIGANTISM	0.2	7.503230046744747
FAMILIAL HYPERALDOSTERONISM TYPE I	0.2	7.503230046744747
ATHEROSCLEROSIS-DEAFNESS-DIABETES-EPILEPSY-NEPHROPATHY SYNDROME	0.2	7.503230046744747
