syndrome	score	normalized_score
SUDDEN INFANT DEATH WITH DYSGENESIS OF THE TESTES SYNDROME	1.02073708	100.0
LEUKODYSTROPHY, HYPOMYELINATING, 3; HLD3	0.5	48.9842105079596
%109160 AZOTEMIA, FAMILIAL	0.5	48.9842105079596
HYPERINSULINISM-HYPERAMMONEMIA SYNDROME	0.5	48.9842105079596
PYLORIC STENOSIS, INFANTILE HYPERTROPHIC 1	0.5	48.9842105079596
HYPERINSULINEMIC HYPOGLYCEMIA, FAMILIAL, 6; HHF6	0.5	48.9842105079596
COHEN SYNDROME	0.36904729999999997	36.15498126118823
MONOSOMY 5P	0.333333	32.656107682499396
CRI-DU-CHAT SYNDROME	0.333333	32.656107682499396
HYPERAMMONEMIA DUE TO N-ACETYLGLUTAMATE SYNTHASE DEFICIENCY	0.25401606	24.885552310884993
CITRULLINEMIA TYPE II	0.25401606	24.885552310884993
3-METHYLCROTONYL-COA CARBOXYLASE 1 DEFICIENCY; MCC1D	0.25401606	24.885552310884993
3-METHYLCROTONYL-COA CARBOXYLASE 2 DEFICIENCY; MCC2D	0.25401606	24.885552310884993
HYPERPHOSPHATEMIA, POLYURIA, AND SEIZURES	0.22096526	21.647617621572053
MITOCHONDRIAL COMPLEX V (ATP SYNTHASE) DEFICIENCY, NUCLEAR TYPE 4; MC5DN4	0.2	19.59368420318384
PITT-HOPKINS-LIKE SYNDROME	0.2	19.59368420318384
GABA-TRANSAMINASE DEFICIENCY	0.2	19.59368420318384
PYRIDOXAL PHOSPHATE-RESPONSIVE SEIZURES	0.2	19.59368420318384
AUTOIMMUNE HYPOPARATHYROIDISM	0.14285699999999998	13.995474721071169
PSEUDOHYPOPARATHYROIDISM TYPE 2	0.14285699999999998	13.995474721071169
PSEUDOHYPOPARATHYROIDISM TYPE 1C	0.14285699999999998	13.995474721071169
PSEUDOHYPOPARATHYROIDISM TYPE 1A	0.14285699999999998	13.995474721071169
FAMILIAL ISOLATED HYPERPARATHYROIDISM	0.14285699999999998	13.995474721071169
FAMILIAL ALZHEIMER-LIKE PRION DISEASE	0.14285699999999998	13.995474721071169
PSEUDOHYPOPARATHYROIDISM TYPE 1B	0.14285699999999998	13.995474721071169
HYPERORNITHINEMIA-HYPERAMMONEMIA-HOMOCITRULLINURIA SYNDROME	0.0601604	5.893819395686107
3-HYDROXY-3-METHYLGLUTARIC ACIDURIA	0.0601604	5.893819395686107
HYPERORNITHINEMIA-HYPERAMMONEMIA-HOMOCITRULLINURIA SYNDROME	0.0601604	5.893819395686107
MERCURY POISONING	0.0454545	4.453105593068099
19P13.3 MICRODUPLICATION SYNDROME	0.0454545	4.453105593068099
MITOCHONDRIAL MYOPATHY, ENCEPHALOPATHY, LACTIC ACIDOSIS, AND STROKE-LIKE EPISODES; MELAS	0.0454545	4.453105593068099
DISTAL TRISOMY 17Q	0.0454545	4.453105593068099
MITOCHONDRIAL MYOPATHY WITH LACTIC ACIDOSIS; MMLA	0.0454545	4.453105593068099
ILEAL NEUROENDOCRINE TUMOR	0.0454545	4.453105593068099
JEJUNAL NEUROENDOCRINE TUMOR	0.0454545	4.453105593068099
FAMILIAL CEREBRAL CAVERNOUS MALFORMATION	0.0454545	4.453105593068099
DUODENAL NEUROENDOCRINE TUMOR	0.0454545	4.453105593068099
DUBOWITZ SYNDROME	0.0454545	4.453105593068099
GLYCEROL KINASE DEFICIENCY; GKD	0.0454545	4.453105593068099
ADENOCARCINOMA OF OVARY	0.0454545	4.453105593068099
PROGERIA-SHORT STATURE-PIGMENTED NEVI SYNDROME	0.0454545	4.453105593068099
SANDIFER SYNDROME	0.0454545	4.453105593068099
PHELAN-MCDERMID SYNDROME	0.0454545	4.453105593068099
ALG11-CDG	0.0454545	4.453105593068099
MITOCHONDRIAL DNA-ASSOCIATED LEIGH SYNDROME	0.0454545	4.453105593068099
LEIGH SYNDROME WITH NEPHROTIC SYNDROME	0.0454545	4.453105593068099
D-2-HYDROXYGLUTARIC ACIDURIA 1	0.0454545	4.453105593068099
PRADER-WILLI SYNDROME	0.039730360000000006	3.8923206355940363
BENIGN SAMARITAN CONGENITAL MYOPATHY	0.035714300000000004	3.4988735786888436
MYOPATHY, CONGENITAL, WITH FIBER-TYPE DISPROPORTION; CFTD	0.035714300000000004	3.4988735786888436
MYOPATHY, CONGENITAL, WITH FIBER-TYPE DISPROPORTION, X-LINKED; CFTDX	0.035714300000000004	3.4988735786888436
TETRASOMY 5P	0.035714300000000004	3.4988735786888436
MYASTHENIC SYNDROME, CONGENITAL, 6, PRESYNAPTIC; CMS6	0.035714300000000004	3.4988735786888436
CORNELIA DE LANGE SYNDROME 1	0.035714300000000004	3.4988735786888436
CONGENITAL MUSCULAR DYSTROPHY-RESPIRATORY FAILURE-SKIN ABNORMALITIES-JOINT HYPERLAXITY SYNDROME	0.035714300000000004	3.4988735786888436
SYNAPTIC CONGENITAL MYASTHENIC SYNDROMES	0.035714300000000004	3.4988735786888436
CONGENITAL FIBER-TYPE DISPROPORTION MYOPATHY	0.035714300000000004	3.4988735786888436
MYASTHENIC SYNDROME, CONGENITAL, 5; CMS5	0.035714300000000004	3.4988735786888436
SPINAL MUSCULAR ATROPHY, DISTAL, AUTOSOMAL RECESSIVE, 1; DSMA1	0.035714300000000004	3.4988735786888436
MYASTHENIC SYNDROME, CONGENITAL, 4A, SLOW-CHANNEL; CMS4A	0.035714300000000004	3.4988735786888436
MYASTHENIC SYNDROME, CONGENITAL, 1B, FAST-CHANNEL; CMS1B	0.035714300000000004	3.4988735786888436
OPITZ GBBB SYNDROME, TYPE II; GBBB2	0.035714300000000004	3.4988735786888436
MYASTHENIC SYNDROME, CONGENITAL, 4C, ASSOCIATED WITH ACETYLCHOLINE RECEPTOR DEFICIENCY	0.035714300000000004	3.4988735786888436
LARYNGOONYCHOCUTANEOUS SYNDROME	0.035714300000000004	3.4988735786888436
CONGENITAL MYASTHENIC SYNDROME	0.035714300000000004	3.4988735786888436
COENZYME Q10 DEFICIENCY, PRIMARY, 5; COQ10D5	0.035714300000000004	3.4988735786888436
LAMININ SUBUNIT ALPHA 2-RELATED CONGENITAL MUSCULAR DYSTROPHY	0.035714300000000004	3.4988735786888436
MITOCHONDRIAL DNA DEPLETION SYNDROME 14	0.035714300000000004	3.4988735786888436
PONTOCEREBELLAR HYPOPLASIA, TYPE 1D; PCH1D	0.035714300000000004	3.4988735786888436
SYMMETRICAL THALAMIC CALCIFICATIONS	0.035714300000000004	3.4988735786888436
CONGENITAL TRACHEAL STENOSIS	0.035714300000000004	3.4988735786888436
PRESYNAPTIC CONGENITAL MYASTHENIC SYNDROMES	0.035714300000000004	3.4988735786888436
CONGENITAL MUSCULAR DYSTROPHY, FUKUYAMA TYPE	0.035714300000000004	3.4988735786888436
SQUAMOUS CELL CARCINOMA OF THE ESOPHAGUS	0.02308417	2.261519685363052
GALACTOSEMIA	0.02308417	2.261519685363052
HYPOPHOSPHATASIA, INFANTILE	0.02096526	2.0539334183882105
VITAMIN B12-UNRESPONSIVE METHYLMALONIC ACIDEMIA	0.020840869999999997	2.04174712649804
HOLOCARBOXYLASE SYNTHETASE DEFICIENCY	0.020840869999999997	2.04174712649804
VITAMIN B12-RESPONSIVE METHYLMALONIC ACIDEMIA	0.020840869999999997	2.04174712649804
VITAMIN B12-UNRESPONSIVE METHYLMALONIC ACIDEMIA TYPE MUT0	0.020840869999999997	2.04174712649804
VITAMIN B12-UNRESPONSIVE METHYLMALONIC ACIDEMIA TYPE MUT-	0.020840869999999997	2.04174712649804
PSEUDOVAGINAL PERINEOSCROTAL HYPOSPADIAS; PPSH	0.02073708	2.031578984080798
