syndrome	score	normalized_score
CLEFT LIP WITH OR WITHOUT CLEFT PALATE	2.0208333	100.0
OROFACIODIGITAL SYNDROME TYPE 2	1.13125	55.97938236667023
FAMILIAL MEDIAN CLEFT OF THE UPPER AND LOWER LIPS	1.03125	51.03092867679882
ROBIN SEQUENCE WITH CLEFT MANDIBLE AND LIMB ANOMALIES	1.00892857	49.92636305033176
AURICULAR ABNORMALITIES-CLEFT LIP WITH OR WITHOUT CLEFT PALATE-OCULAR ABNORMALITIES SYNDROME	1.0	49.48453689871401
SALT-AND-PEPPER SYNDROME	0.7	34.639175829099806
CLEFT LIP/PALATE	0.666666	32.98965827611807
LIMB-MAMMARY SYNDROME	0.63923157	31.632078212487887
NON-DISTAL MONOSOMY 20Q	0.6	29.690722139228402
OROFACIAL CLEFT 15	0.583333	28.86596336273754
TUBEROUS SCLEROSIS COMPLEX	0.5333330000000001	26.39173651780184
DYSCHROMATOSIS UNIVERSALIS HEREDITARIA 3	0.525641	26.01110145997693
W SYNDROME	0.5227273	25.86691836481515
BRANCHIO-OCULO-FACIAL SYNDROME	0.5208333	25.77319465192899
OSTEOPATHIA STRIATA-PIGMENTARY DERMOPATHY-WHITE FORELOCK SYNDROME	0.5	24.742268449357006
NEUROFIBROMATOSIS, TYPE I	0.5	24.742268449357006
OROFACIAL CLEFT 10; OFC10	0.43333299999999997	21.443282827930435
BRANCHIOSKELETOGENITAL SYNDROME	0.36498887	18.061305205134932
CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IIC; CDG2C	0.333333	16.494829138059036
MULTIPLE ENDOCRINE NEOPLASIA, TYPE IIA; MEN2A	0.333333	16.494829138059036
TUBEROUS SCLEROSIS-1	0.333333	16.494829138059036
ATELOSTEOGENESIS TYPE II	0.333333	16.494829138059036
THUMB AGENESIS, SHORT STATURE, AND IMMUNODEFICIENCY	0.333333	16.494829138059036
HOLOPROSENCEPHALY	0.3214286	15.905745417001988
TERMINAL OSSEOUS DYSPLASIA; TOD	0.26590908	13.158387680963097
EMANUEL SYNDROME	0.25892857	12.812960376296253
SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	0.25162338	12.451466432189138
PARTIAL DELETION OF THE SHORT ARM OF CHROMOSOME 7	0.25162338	12.451466432189138
METAPHYSEAL CHONDRODYSPLASIA, SPAHR TYPE	0.25	12.371134224678503
WEST SYNDROME	0.25	12.371134224678503
HYPERTRICHOSIS CUBITI	0.25	12.371134224678503
TUFTED ANGIOMA	0.25	12.371134224678503
CONGENITAL ENTEROVIRUS INFECTION	0.25	12.371134224678503
AMERICAN TRYPANOSOMIASIS	0.25	12.371134224678503
DYSTONIA 6, TORSION	0.25	12.371134224678503
TETRAAMELIA SYNDROME 2; TETAMS2	0.25	12.371134224678503
ISOLATED CLEFT LIP	0.25	12.371134224678503
TETANUS	0.25	12.371134224678503
CYANIDE-INDUCED PARKINSONISM-DYSTONIA	0.25	12.371134224678503
HYPERPARATHYROIDISM 2	0.25	12.371134224678503
CHAND SYNDROME	0.20162338000000002	9.977239587253438
MULTIPLE ENDOCRINE NEOPLASIA, TYPE I	0.2	9.896907379742803
ACQUIRED PURPURA FULMINANS	0.2	9.896907379742803
MULTIPLE ENDOCRINE NEOPLASIA TYPE 4	0.2	9.896907379742803
%615674 DOWLING-DEGOS DISEASE 3; DDD3	0.2	9.896907379742803
DYSCHROMATOSIS UNIVERSALIS HEREDITARIA	0.2	9.896907379742803
MULTIPLE CONGENITAL ANOMALIES-HYPOTONIA-SEIZURES SYNDROME	0.2	9.896907379742803
DYSCHROMATOSIS SYMMETRICA HEREDITARIA 1	0.2	9.896907379742803
MACROCEPHALY-INTELLECTUAL DISABILITY-LEFT VENTRICULAR NON COMPACTION SYNDROME	0.2	9.896907379742803
HEREDITARY PROGRESSIVE MUCINOUS HISTIOCYTOSIS	0.2	9.896907379742803
KIKUCHI-FUJIMOTO DISEASE	0.2	9.896907379742803
BRANCHIOOTIC SYNDROME 2	0.2	9.896907379742803
GENERALIZED ERUPTIVE HISTIOCYTOSIS	0.2	9.896907379742803
COMMISSURAL LIP PITS	0.2	9.896907379742803
MULTIPLE ENDOCRINE NEOPLASIA TYPE 1	0.2	9.896907379742803
CUTANEOUS NEUROENDOCRINE CARCINOMA	0.2	9.896907379742803
CHANDS	0.2	9.896907379742803
WAARDENBURG SYNDROME	0.1851855	9.163818707856803
VAN DER WOUDE SYNDROME	0.18213152000000002	9.012693921858869
BERARDINELLI-SEIP CONGENITAL LIPODYSTROPHY	0.18095270000000002	8.954360560071928
OROFACIODIGITAL SYNDROME TYPE 1	0.17573038	8.695936473335033
VAN DER WOUDE SYNDROME	0.17482633000000003	8.651199977751753
POPLITEAL PTERYGIUM SYNDROME	0.17482633000000003	8.651199977751753
BRANCHIOOCULOFACIAL SYNDROME	0.17482633	8.651199977751752
ACROMELIC FRONTONASAL DYSPLASIA	0.17410699999999998	8.615604265824398
FRONTONASAL DYSPLASIA 1; FND1	0.17410699999999998	8.615604265824398
CUTANEOUS SMALL VESSEL VASCULITIS	0.166667	8.247439311297969
PITYRIASIS RUBRA PILARIS	0.166667	8.247439311297969
GRANULOMATOSIS WITH POLYANGIITIS	0.166667	8.247439311297969
OROMANDIBULAR DYSTONIA	0.166667	8.247439311297969
SOLAR URTICARIA	0.166667	8.247439311297969
XANTHOMA DISSEMINATUM	0.166667	8.247439311297969
SPLIT LOWER LIP	0.166667	8.247439311297969
PEMPHIGUS VULGARIS	0.166667	8.247439311297969
PHLEBECTASIA OF LIPS	0.166667	8.247439311297969
PFAPA SYNDROME	0.166667	8.247439311297969
247150 LIP PRINTS	0.166667	8.247439311297969
ANKYLOBLEPHARON FILIFORME ADNATUM-CLEFT PALATE SYNDROME	0.16531368	8.180470897822198
AUTOSOMAL DOMINANT POPLITEAL PTERYGIUM SYNDROME	0.16531368	8.180470897822198
MYHRE SYNDROME	0.16358224999999998	8.094791886099658
SEVERE MICROBRACHYCEPHALY-INTELLECTUAL DISABILITY-ATHETOID CEREBRAL PALSY SYNDROME	0.15980619999999998	7.90793580054327
HOLOPROSENCEPHALY 7	0.1547619	7.658320951065088
RING CHROMOSOME 7 SYNDROME	0.15178556999999998	7.511038639357337
KABUKI SYNDROME	0.14448038	7.149544695250221
BRANCHIOOTIC SYNDROME	0.14448038	7.149544695250221
ANKYLOBLEPHARON-ECTODERMAL DEFECTS-CLEFT LIP/PALATE SYNDROME	0.1435606	7.104029807901522
PELGER-HUET ANOMALY; PHA	0.14285699999999998	7.069212487739586
CLEFT LIP AND ALVEOLUS	0.14285699999999998	7.069212487739586
248110 MACROSOMIA WITH MICROPHTHALMIA, LETHAL	0.14285699999999998	7.069212487739586
ACITRETIN/ETRETINATE EMBRYOPATHY	0.14285699999999998	7.069212487739586
MACROSOMIA-MICROPHTHALMIA-CLEFT PALATE SYNDROME	0.14285699999999998	7.069212487739586
BIFID UVULA	0.13923157	6.889809763130883
HYDROLETHALUS	0.13165587	6.514929756947295
NATIVE AMERICAN MYOPATHY	0.10892857	5.390279841489152
LETHAL OMPHALOCELE-CLEFT PALATE SYNDROME	0.10892857	5.390279841489152
BRAIN MALFORMATIONS-MUSCULOSKELETAL ABNORMALITIES-FACIAL DYSMORPHISM-INTELLECTUAL DISABILITY SYNDROME	0.10892857	5.390279841489152
ACROFACIAL DYSOSTOSIS, PALAGONIA TYPE	0.10653595	5.271882148814551
HOLOPROSENCEPHALY 2; HPE2	0.10308447000000001	5.101087259399377
HOLOPROSENCEPHALY 4	0.10267860000000001	5.081002970408297
SCHISIS ASSOCIATION	0.10162338	5.028785897382035
OSTEOCHONDRODYSPLASIA, COMPLEX LETHAL, SYMOENS-BARNES-GISTELINCK TYPE	0.10162338	5.028785897382035
MICROBRACHYCEPHALY-PTOSIS-CLEFT LIP SYNDROME	0.1	4.9484536898714016
ACROFACIAL DYSOSTOSIS, PALAGONIA TYPE	0.1	4.9484536898714016
DYSMORPHISM-SHORT STATURE-DEAFNESS-DISORDER OF SEX DEVELOPMENT SYNDROME	0.1	4.9484536898714016
PHENOBARBITAL EMBRYOPATHY	0.1	4.9484536898714016
WIEDEMANN-RAUTENSTRAUCH SYNDROME	0.1	4.9484536898714016
601165 CLEFT LIP/PALATE WITH CHARACTERISTIC FACIES, INTESTINAL MALROTATION,AND LETHAL CONGENITAL HEART DISEASE	0.08986925000000001	4.4471382176847545
CARDIOFACIOCUTANEOUS SYNDROME 1; CFC1	0.0852273	4.2174334716277695
CARDIOFACIOCUTANEOUS SYNDROME	0.0852273	4.2174334716277695
TELECANTHUS	0.08333330000000001	4.1237097587416045
ZLOTOGORA-OGUR SYNDROME	0.08333330000000001	4.1237097587416045
UVEAL COLOBOMA-CLEFT LIP AND PALATE-INTELLECTUAL DISABILITY	0.08333330000000001	4.1237097587416045
FRYNS MICROPHTHALMIA SYNDROME	0.08333330000000001	4.1237097587416045
BRACHIAL AMELIA, CLEFT LIP, AND HOLOPROSENCEPHALY; ACLH	0.08333330000000001	4.1237097587416045
BLEPHARO-CHEILO-ODONTIC SYNDROME	0.08333330000000001	4.1237097587416045
CLEFT LIP/PALATE-DEAFNESS-SACRAL LIPOMA SYNDROME	0.08333330000000001	4.1237097587416045
CLEFT LIP/PALATE-INTESTINAL MALROTATION-CARDIOPATHY SYNDROME	0.08333330000000001	4.1237097587416045
ANOPHTHALMIA PLUS SYNDROME	0.08333330000000001	4.1237097587416045
TETRASOMY 9P	0.08035717	3.9764373439412344
184705 STEINFELD SYNDROME	0.08035717	3.9764373439412344
TREACHER COLLINS-FRANCESCHETTI SYNDROME	0.07854648	3.886836187824102
%613857 OROFACIAL CLEFT 13; OFC13	0.07692310000000001	3.806503980313468
CREE MENTAL RETARDATION SYNDROME	0.07692310000000001	3.806503980313468
CLEFT VELUM	0.07692310000000001	3.806503980313468
CLEFT SOFT PALATE	0.07692310000000001	3.806503980313468
AMISH LETHAL MICROCEPHALY	0.07692310000000001	3.806503980313468
CHROMOSOME 17Q12 DUPLICATION SYNDROME	0.07692310000000001	3.806503980313468
OROFACIODIGITAL SYNDROME TYPE 10	0.07692310000000001	3.806503980313468
CLEFT PALATE, DEAFNESS, AND OLIGODONTIA	0.07692310000000001	3.806503980313468
CEREBROCOSTOMANDIBULAR SYNDROME; CCMS	0.07692310000000001	3.806503980313468
CRANIOSYNOSTOSIS 2	0.07692310000000001	3.806503980313468
BLEPHAROPHIMOSIS-INTELLECTUAL DISABILITY SYNDROME, VERLOES TYPE	0.07692310000000001	3.806503980313468
EHLERS-DANLOS SYNDROME, KYPHOSCOLIOTIC TYPE, 2; EDSKSCL2	0.07692310000000001	3.806503980313468
COMBINED PITUITARY HORMONE DEFICIENCIES, GENETIC FORMS	0.07142860000000001	3.534611192323484
ARTERIAL TORTUOSITY SYNDROME	0.07142860000000001	3.534611192323484
SHORT-RIB THORACIC DYSPLASIA 12; SRTD12	0.07142860000000001	3.534611192323484
PSEUDOTRISOMY 13 SYNDROME	0.07142860000000001	3.534611192323484
HYPERTELORISM-MICROTIA-FACIAL CLEFTING SYNDROME	0.07142860000000001	3.534611192323484
AUTOSOMAL DOMINANT ROBINOW SYNDROME	0.07142860000000001	3.534611192323484
HOLOPROSENCEPHALY 1; HPE1	0.07142860000000001	3.534611192323484
LETHAL OSTEOSCLEROTIC BONE DYSPLASIA	0.07142860000000001	3.534611192323484
