syndrome	score	normalized_score
+173470 INTEGRIN, BETA-3; ITGB3;;PLATELET GLYCOPROTEIN IIIA; GP3A;;GP IIIA;;PLATELET FIBRINOGEN RECEPTOR, BETA SUBUNIT;;CD61THROMBOCYTOPENIA, NEONATAL ALLOIMMUNE, INCLUDED; NAIT, INCLUDED;;POSTTRANSFUSION PURPURA, INCLUDED; PTP, INCLUDED	1.333333	100.0
CHONDROITIN-6-SULFATURIA, DEFECTIVE CELLULAR IMMUNITY, NEPHROTIC SYNDROME	1.1343874	85.07907626976906
HEPATOCELLULAR CARCINOMA	1.0833333	81.25001781250445
SEVERE GROWTH DEFICIENCY-STRABISMUS-EXTENSIVE DERMAL MELANOCYTOSIS-INTELLECTUAL DISABILITY SYNDROME	1.05504124	79.1281127820282
ENCEPHALOPATHY, AXONAL, WITH NECROTIZING MYOPATHY, CARDIOMYOPATHY, AND CATARACTS	1.0434783	78.26089206522302
LEUKODYSTROPHY, DEMYELINATING, ADULT-ONSET, AUTOSOMAL DOMINANT; ADLD	1.0434783	78.26089206522302
CORTICAL DYSGENESIS WITH PONTOCEREBELLAR HYPOPLASIA DUE TO TUBB3 MUTATION	1.03365964	77.52449238112308
HEPARIN-INDUCED THROMBOCYTOPENIA	1.03125	77.34376933594233
MITOCHONDRIAL COMPLEX I DEFICIENCY, NUCLEAR TYPE 1; MC1DN1	1.0232468600000002	76.74353368588343
TRANSSEXUALITY	1.0172414	76.29312407328102
LOWRY-MACLEAN SYNDROME	1.0120482	75.90363397590848
SPLENOPORTAL VASCULAR ANOMALIES	1.01105972	75.82949795737449
WILSON DISEASE	1.00869565	75.65219266304815
MEVALONIC ACIDURIA; MEVA	1.00729475	75.54712513678128
PREECLAMPSIA	1.00670335	75.50277012569254
HOMOZYGOUS FAMILIAL HYPERCHOLESTEROLEMIA	1.00342466	75.25686831421707
NEURODEVELOPMENTAL DISORDER WITH OR WITHOUT ANOMALIES OF THE BRAIN, EYE, OR HEART; NEDBEH	1.00240964	75.18074179518544
AUTOSOMAL RECESSIVE SPASTIC PARAPLEGIA TYPE 15	1.00240964	75.18074179518544
DEAFNESS, AUTOSOMAL DOMINANT 34, WITH OR WITHOUT INFLAMMATION; DFNA34	1.0	75.00001875000468
PERIPHERAL NEUROPATHY, ATAXIA, FOCAL NECROTIZING ENCEPHALOPATHY, AND	1.0	75.00001875000468
AGENESIS OF CEREBRAL WHITE MATTER	1.0	75.00001875000468
TALL STATURE-INTELLECTUAL DISABILITY-RENAL ANOMALIES SYNDROME	1.0	75.00001875000468
AUTOIMMUNE HEPATITIS	0.79439272	59.579468894867226
AICARDI-GOUTIÈRES SYNDROME	0.73574264	55.18071179517795
PHEOCHROMOCYTOMA--ISLET CELL TUMOR SYNDROME	0.7	52.50001312500328
PHEOCHROMOCYTOMA	0.7	52.50001312500328
SLC35A2-CDG	0.6467283399999999	48.50463762615939
LEUKODYSTROPHY, HYPOMYELINATING, 3; HLD3	0.5434783	40.76088269022067
GASTROINTESTINAL DEFECTS AND IMMUNODEFICIENCY SYNDROME; GIDID	0.5357143	40.17858254464563
THROMBOCYTOPENIA 1	0.5333330000000001	39.99998499999625
IMMUNODEFICIENCY BY DEFECTIVE EXPRESSION OF MHC CLASS II	0.53125	39.84375996093999
AICARDI-GOUTIERES SYNDROME 5	0.52250949	39.188221547055385
MOWAT-WILSON SYNDROME; MOWS	0.5222675099999999	39.170073042518254
CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IIH	0.50943396	38.207556551889134
JUVENILE POLYPOSIS SYNDROME	0.50826446	38.11984402996101
CENTRAL NERVOUS SYSTEM CALCIFICATION-DEAFNESS-TUBULAR ACIDOSIS-ANEMIA SYNDROME	0.50729475	38.04711576177894
GITELMAN SYNDROME	0.50613497	37.960132240033055
MATTHEW-WOOD SYNDROME	0.50549451	37.91209772802443
GRAFT VERSUS HOST DISEASE	0.50401606	37.801213950303485
HYPERINSULINISM DUE TO SHORT CHAIN 3-HYDROXYLACYL-COA DEHYDROGENASE DEFICIENCY	0.50401606	37.801213950303485
PORTAL VEIN, CAVERNOUS TRANSFORMATION OF	0.5	37.50000937500234
MITOCHONDRIAL COMPLEX III DEFICIENCY, NUCLEAR TYPE 1	0.5	37.50000937500234
FAMILIAL DILATED CARDIOMYOPATHY	0.5	37.50000937500234
BILATERAL POLYMICROGYRIA	0.5	37.50000937500234
INHERITED CREUTZFELDT-JAKOB DISEASE	0.5	37.50000937500234
ENCEPHALOPATHY, RECURRENT, OF CHILDHOOD	0.5	37.50000937500234
AGEL AMYLOIDOSIS	0.5	37.50000937500234
BRAIN DOPAMINE-SEROTONIN VESICULAR TRANSPORT DISEASE	0.5	37.50000937500234
ALOPECIA-INTELLECTUAL DISABILITY SYNDROME	0.5	37.50000937500234
PYLORIC STENOSIS, INFANTILE HYPERTROPHIC 1	0.5	37.50000937500234
CARNITINE PALMITOYLTRANSFERASE I DEFICIENCY	0.5	37.50000937500234
BRANCHIOOTORENAL SYNDROME 1	0.5	37.50000937500234
3-HYDROXYACYL-COA DEHYDROGENASE DEFICIENCY	0.5	37.50000937500234
HSD10 DISEASE	0.47619	35.71425892856473
RADIOULNAR SYNOSTOSIS WITH AMEGAKARYOCYTIC THROMBOCYTOPENIA	0.45	33.75000843750211
LYMPHOPROLIFERATIVE SYNDROME, X-LINKED, 1; XLP1	0.44730906000000004	33.54818788704697
