syndrome	score	normalized_score
SUCCINIC SEMIALDEHYDE DEHYDROGENASE DEFICIENCY	2.004333434	100.0
MULTIPLE JOINT DISLOCATIONS, SHORT STATURE, AND CRANIOFACIAL DYSMORPHISM WITH OR WITHOUT CONGENITAL HEART DEFECTS	1.526793705	76.17463637040743
URUGUAY FACIOCARDIOMUSCULOSKELETAL SYNDROME; FCMSU	1.518741635	75.77290331225399
MEVALONIC ACIDURIA; MEVA	1.5066495739999999	75.1696074336901
NEUROBLASTOMA, SUSCEPTIBILITY TO	1.5	74.83784756344089
SACCHAROPINURIA	1.325	66.10676534770612
3-HYDROXY-3-METHYLGLUTARYL-COA LYASE DEFICIENCY; HMGCLD	1.294672564	64.59367199280078
DIBASIC AMINO ACIDURIA I	1.291666	64.44366880725296
TELO2-RELATED INTELLECTUAL DISABILITY-NEURODEVELOPMENTAL DISORDER	1.2197640399999996	60.85634352592453
HOMOCYSTINURIA DUE TO CYSTATHIONINE BETA-SYNTHASE DEFICIENCY	1.1179991689999997	55.77910092378371
ACYL-COA DEHYDROGENASE, MEDIUM-CHAIN, DEFICIENCY OF	1.093158234	54.53973951920816
CARDIAC-VALVULAR EHLERS-DANLOS SYNDROME	1.0473308339999998	52.25332353558893
COFFIN-SIRIS SYNDROME 1; CSS1	1.0409134490000003	51.93314801533169
X-LINKED INTELLECTUAL DISABILITY, NASCIMENTO TYPE	1.03919257	51.84729009514692
ISOTRETINOIN-LIKE SYNDROME	1.03824183	51.799855871685274
601450 DISLOCATION OF HIP, CONGENITAL, WITH HYPEREXTENSIBILITY OF FINGERSAND FACIAL DYSMORPHISM;;HIP, CONGENITAL DISLOCATION OF, WITH HYPEREXTENSIBILITY OF FINGERSAND FACIAL DYSMORPHISM	1.0305845	51.417817141496634
OSTEOGENESIS IMPERFECTA, TYPE V	1.02230638	51.00480601971539
EHLERS-DANLOS SYNDROME, TYPE I	1.016129	50.69660480452776
DICARBOXYLICAMINO ACIDURIA	1.0136986	50.57534753471562
DEXTROCARDIA	1.0133660539999998	50.558756183478394
BRAIN MALFORMATION-CONGENITAL HEART DISEASE-POSTAXIAL POLYDACTYLY SYNDROME	1.0103836	50.40995589160042
LOWRY-MACLEAN SYNDROME	1.00816384	50.29920785126214
MICROCEPHALIC OSTEODYSPLASTIC PRIMORDIAL DWARFISM, TYPE III	1.00610402	50.19643952115006
OMODYSPLASIA 1; OMOD1	1.00297619	50.040386144653816
ATRESIA OF SMALL INTESTINE	1.0021692	50.00012388158367
CAMPTODACTYLY-TALL STATURE-SCOLIOSIS-HEARING LOSS SYNDROME	1.000995025	49.94154206180846
ALANINURIA WITH MICROCEPHALY, DWARFISM, ENAMEL HYPOPLASIA, AND DIABETES MELLITUS	1.00075643	49.929638104315536
HOMOZYGOUS FAMILIAL HYPERCHOLESTEROLEMIA	1.0	49.89189837562726
