syndrome	score	normalized_score
SUCCINIC SEMIALDEHYDE DEHYDROGENASE DEFICIENCY	2.00871399	100.0
NEUROBLASTOMA, SUSCEPTIBILITY TO	1.5	74.67464295402254
SACCHAROPINURIA	1.325	65.96260127605325
3-HYDROXY-3-METHYLGLUTARYL-COA LYASE DEFICIENCY; HMGCLD	1.291667	64.30318136032895
DIBASIC AMINO ACIDURIA I	1.291666	64.30313157723366
HOMOCYSTINURIA DUE TO CYSTATHIONINE BETA-SYNTHASE DEFICIENCY	1.12432737	55.972496612123464
ACYL-COA DEHYDROGENASE, MEDIUM-CHAIN, DEFICIENCY OF	1.0909091	54.308831691862714
DICARBOXYLICAMINO ACIDURIA	1.0136986	50.465054011995
HOMOZYGOUS FAMILIAL HYPERCHOLESTEROLEMIA	1.00689655	50.126426908591405
DIMETHYLGLYCINE DEHYDROGENASE DEFICIENCY	1.0	49.783095302681694
ALANINURIA WITH MICROCEPHALY, DWARFISM, ENAMEL HYPOPLASIA, AND DIABETES MELLITUS	1.0	49.783095302681694
LARYNGOTRACHEAL ANGIOMA	1.0	49.783095302681694
LYSINURIC PROTEIN INTOLERANCE	0.791666	39.411583925892806
MULTIPLE ACYL-COA DEHYDROGENASE DEFICIENCY	0.75942245	37.80640020334602
5-@OXOPROLINASE DEFICIENCY; OPLAHD	0.7	34.848166711877184
MEDIUM CHAIN ACYL-COA DEHYDROGENASE DEFICIENCY	0.62597933	31.16318864289883
HYPERLYSINURIA WITH HYPERAMMONEMIA	0.625	31.114434564176058
D-2-HYDROXYGLUTARIC ACIDURIA 1	0.625	31.114434564176058
HAWKINSINURIA	0.583333	29.04012233219922
HAWKINSINURIA	0.583333	29.04012233219922
PITUITARY ADENOMA 4, ACTH-SECRETING; PITA4	0.54	26.882871463448115
PERIPARTUM CARDIOMYOPATHY	0.5298619	26.378165464959995
ARGININEMIA	0.50877193	25.3282414785193
WAC-RELATED FACIAL DYSMORPHISM-DEVELOPMENTAL DELAY-BEHAVIORAL ABNORMALITIES SYNDROME	0.50492611	25.13678465494234
HARTNUP DISEASE	0.50492611	25.13678465494234
HYPERTRYPTOPHANEMIA; HYPTRP	0.50444444	25.112805631427896
HARTNUP DISORDER	0.5	24.891547651340847
RODRIGUES BLINDNESS	0.5	24.891547651340847
TRYPTOPHANURIA WITH DWARFISM	0.5	24.891547651340847
THREONINEMIA	0.5	24.891547651340847
HSD10 DISEASE	0.5	24.891547651340847
GLUTATHIONE SYNTHETASE DEFICIENCY	0.5	24.891547651340847
MULTIPLE ENDOCRINE NEOPLASIA, TYPE IIA; MEN2A	0.5	24.891547651340847
COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 36; COXPD36	0.5	24.891547651340847
X-LINKED INTELLECTUAL DISABILITY-PSYCHOSIS-MACROORCHIDISM SYNDROME	0.5	24.891547651340847
LEBER CONGENITAL AMAUROSIS, TYPE I	0.5	24.891547651340847
2-AMINOADIPIC 2-OXOADIPIC ACIDURIA; AMOXAD	0.5	24.891547651340847
KETOADIPICACIDURIA	0.5	24.891547651340847
UROCANIC ACIDURIA	0.5	24.891547651340847
MEVALONIC ACIDURIA; MEVA	0.5	24.891547651340847
