syndrome	score	normalized_score
HIRSCHSPRUNG DISEASE, SUSCEPTIBILITY TO, 1; HSCR1	1.02318864	100.0
HEMIDYSTONIA-HEMIATROPHY SYNDROME	1.0	97.73368867738796
DYSTROPHIC EPIDERMOLYSIS BULLOSA	1.0	97.73368867738796
PERIPHERAL DEMYELINATING NEUROPATHY, CENTRAL DYSMYELINATION, WAARDENBURG SYNDROME, AND HIRSCHSPRUNG DISEASE; PCWH	1.0	97.73368867738796
PRIMARY ANGIITIS OF THE CENTRAL NERVOUS SYSTEM	1.0	97.73368867738796
AUTOSOMAL RECESSIVE MULTIPLE PTERYGIUM SYNDROME	0.5	48.86684433869398
AMYLOIDOSIS	0.5	48.86684433869398
MUNGAN SYNDROME	0.30000000000000004	29.320106603216395
MACROCEPHALY-INTELLECTUAL DISABILITY-NEURODEVELOPMENTAL DISORDER-SMALL THORAX SYNDROME	0.2857143	27.923912446877825
LACTOSE INTOLERANCE, ADULT TYPE	0.25413223	24.837280249710357
PGM3-CDG	0.25	24.43342216934699
LACTASE DEFICIENCY, CONGENITAL	0.25	24.43342216934699
NEUROENDOCRINE NEOPLASM OF APPENDIX	0.22857143000000002	22.33912898016538
PUDENDAL NEURALGIA	0.22857143000000002	22.33912898016538
CONGENITAL SUCRASE-ISOMALTASE DEFICIENCY	0.20909091000000002	20.435225903211748
NEUROPATHY, HEREDITARY SENSORIMOTOR, WITH UPPER MOTOR NEURON, VISUAL PATHWAY AND AUTONOMIC DISTURBANCE	0.2	19.546737735477592
CRYPTOSPORIDIOSIS	0.2	19.546737735477592
PORPHYRIA, ACUTE HEPATIC	0.2	19.546737735477592
HYPERINSULINISM DUE TO GLUCOKINASE DEFICIENCY	0.2	19.546737735477592
METACHROMATIC LEUKODYSTROPHY, ADULT-ONSET, WITH NORMAL ARYLSULFATASEA	0.2	19.546737735477592
INFANTILE ONSET SPINOCEREBELLAR ATAXIA	0.2	19.546737735477592
PSEUDOHYPOPARATHYROIDISM TYPE 1A	0.14285699999999998	13.96194156338561
PSEUDOHYPOPARATHYROIDISM TYPE 1C	0.14285699999999998	13.96194156338561
PSEUDOHYPOPARATHYROIDISM TYPE 1B	0.14285699999999998	13.96194156338561
FAMILIAL ISOLATED HYPERPARATHYROIDISM	0.14285699999999998	13.96194156338561
FAMILIAL ALZHEIMER-LIKE PRION DISEASE	0.14285699999999998	13.96194156338561
AUTOIMMUNE HYPOPARATHYROIDISM	0.14285699999999998	13.96194156338561
PSEUDOHYPOPARATHYROIDISM TYPE 2	0.14285699999999998	13.96194156338561
VISCERAL MYOPATHY; VSCM	0.12732087	12.443538270714186
OCULOGASTROINTESTINAL MUSCULAR DYSTROPHY	0.11763792	11.497187849935472
PEDIATRIC SYSTEMIC LUPUS ERYTHEMATOSUS	0.11322314	11.065715115836312
INTESTINAL PSEUDOOBSTRUCTION, NEURONAL, CHRONIC IDIOPATHIC, X-LINKED	0.10909091000000001	10.66185703547295
FAMILIAL PANCREATIC CARCINOMA	0.10413223	10.17722694810216
POLYARTERITIS NODOSA	0.10413223	10.17722694810216
VISCERAL NEUROPATHY-BRAIN ANOMALIES-FACIAL DYSMORPHISM-DEVELOPMENTAL DELAY SYNDROME	0.10357143	10.12241789549188
KIKUCHI-FUJIMOTO DISEASE	0.1	9.773368867738796
HEREDITARY ACROKERATOTIC POIKILODERMA	0.1	9.773368867738796
GLYCOGEN STORAGE DISEASE DUE TO HEPATIC GLYCOGEN SYNTHASE DEFICIENCY	0.1	9.773368867738796
SENSORY ATAXIC NEUROPATHY, DYSARTHRIA, AND OPHTHALMOPARESIS; SANDO	0.1	9.773368867738796
MONOSOMY 13Q14	0.1	9.773368867738796
SENSORY ATAXIC NEUROPATHY-DYSARTHRIA-OPHTHALMOPARESIS SYNDROME	0.1	9.773368867738796
MANTLE CELL LYMPHOMA	0.1	9.773368867738796
JUVENILE HYALINE FIBROMATOSIS	0.1	9.773368867738796
SARCOIDOSIS	0.1	9.773368867738796
MUCOPOLYSACCHARIDOSIS, TYPE II	0.1	9.773368867738796
WILD TYPE ABETA2M AMYLOIDOSIS	0.1	9.773368867738796
KAPOSI SARCOMA	0.1	9.773368867738796
VARIANT ABETA2M AMYLOIDOSIS	0.08341330999999999	8.152290471090451
MITOCHONDRIAL DNA DEPLETION SYNDROME 4B (MNGIE TYPE); MTDPS4B	0.07079608000000001	6.919162042299454
RECURRENT ACUTE PANCREATITIS	0.0704545	6.88577816892103
MITOCHONDRIAL DNA DEPLETION SYNDROME 1 (MNGIE TYPE); MTDPS1	0.061705170000000004	6.0306738745652995
SMITH-LEMLI-OPITZ SYNDROME; SLOS	0.05955223	5.820259106864204
COMPLEMENT HYPERACTIVATION, ANGIOPATHIC THROMBOSIS, AND PROTEIN-LOSING ENTEROPATHY; CHAPLE	0.05813374	5.681624846812216
HYPERMOBILE EHLERS-DANLOS SYNDROME	0.05757294	5.626815794201937
MYXOID/ROUND CELL LIPOSARCOMA	0.04958673	4.846294032349694
CYCLIC VOMITING SYNDROME	0.04958673	4.846294032349694
1P36 DELETION SYNDROME	0.04902593	4.7914849797394155
AXIAL MESODERMAL DYSPLASIA SPECTRUM	0.04902593	4.7914849797394155
NEURODEVELOPMENTAL DISORDER-CRANIOFACIAL DYSMORPHISM-CARDIAC DEFECT-SKELETAL ANOMALIES SYNDROME	0.04902593	4.7914849797394155
WAC-RELATED FACIAL DYSMORPHISM-DEVELOPMENTAL DELAY-BEHAVIORAL ABNORMALITIES SYNDROME	0.04902593	4.7914849797394155
CURRARINO SYNDROME	0.0454545	4.442435951986331
VASCULAR EHLERS-DANLOS SYNDROME	0.0454545	4.442435951986331
AMISH INFANTILE EPILEPSY SYNDROME	0.0454545	4.442435951986331
MEDNIK SYNDROME	0.0454545	4.442435951986331
RENAL AGENESIS, BILATERAL	0.0454545	4.442435951986331
CARCINOMA OF ESOPHAGUS	0.0454545	4.442435951986331
RAPID-ONSET CHILDHOOD OBESITY-HYPOTHALAMIC DYSFUNCTION-HYPOVENTILATION-AUTONOMIC DYSREGULATION SYNDROME	0.0454545	4.442435951986331
ADRENOMYODYSTROPHY	0.0454545	4.442435951986331
ZINC DEFICIENCY, TRANSIENT NEONATAL; TNZD	0.0454545	4.442435951986331
SYNDROMIC MULTISYSTEM AUTOIMMUNE DISEASE DUE TO ITCH DEFICIENCY	0.0454545	4.442435951986331
ESOPHAGEAL ATRESIA	0.0454545	4.442435951986331
IRIDA SYNDROME	0.0454545	4.442435951986331
HOMOZYGOUS 11P15-P14 DELETION SYNDROME	0.0454545	4.442435951986331
ENTEROPATHY, FAMILIAL, WITH VILLOUS EDEMA AND IMMUNOGLOBULIN G2 DEFICIENCY	0.0454545	4.442435951986331
WOLFRAM-LIKE SYNDROME	0.0454545	4.442435951986331
POSTERIOR COLUMN ATAXIA-RETINITIS PIGMENTOSA SYNDROME	0.0454545	4.442435951986331
RECURRENT METABOLIC ENCEPHALOMYOPATHIC CRISES-RHABDOMYOLYSIS-CARDIAC ARRHYTHMIA-INTELLECTUAL DISABILITY SYNDROME	0.0454545	4.442435951986331
IMMUNODEFICIENCY 63 WITH LYMPHOPROLIFERATION AND AUTOIMMUNITY; IMD63	0.0454545	4.442435951986331
HSD10 DISEASE	0.0454545	4.442435951986331
COMBINED OXIDATIVE PHOSPHORYLATION DEFECT TYPE 29	0.0454545	4.442435951986331
LICHEN PLANOPILARIS	0.0454545	4.442435951986331
BRAIN MALFORMATIONS-MUSCULOSKELETAL ABNORMALITIES-FACIAL DYSMORPHISM-INTELLECTUAL DISABILITY SYNDROME	0.0454545	4.442435951986331
9Q21.13 MICRODELETION SYNDROME	0.0454545	4.442435951986331
CHYLOUS ASCITES	0.0454545	4.442435951986331
CAMPOMELIA, CUMMING TYPE	0.0454545	4.442435951986331
MENTAL RETARDATION, ENTEROPATHY, DEAFNESS, PERIPHERAL NEUROPATHY, ICHTHYOSIS, AND KERATODERMA	0.0454545	4.442435951986331
WILD TYPE ATTR AMYLOIDOSIS	0.0454545	4.442435951986331
WELL-DIFFERENTIATED LIPOSARCOMA	0.0454545	4.442435951986331
CONGENITAL DISORDER OF GLYCOSYLATION	0.0454545	4.442435951986331
INTELLECTUAL DISABILITY, WOLFF TYPE	0.0454545	4.442435951986331
PUERTO RICAN INFANT HYPOTONIA SYNDROME	0.042074139999999996	4.112060900128835
